year,ens,rcp,ship_type,num_months
2096,ens2,2p6,1A,4
2096,ens2,2p6,1AS,5
2096,ens2,8p5,1A,10
2096,ens2,8p5,1AS,12
2096,ens3,2p6,1A,7
2096,ens3,2p6,1AS,10
2096,ens3,8p5,1A,12
2096,ens3,8p5,1AS,12
2096,ens4,2p6,1A,5
2096,ens4,2p6,1AS,7
2096,ens4,8p5,1A,9
2096,ens4,8p5,1AS,12
2096,ens5,2p6,1A,6
2096,ens5,2p6,1AS,8
2096,ens5,8p5,1A,9
2096,ens5,8p5,1AS,9
2096,ens6,2p6,1A,5
2096,ens6,2p6,1AS,7
2096,ens6,8p5,1A,12
2096,ens6,8p5,1AS,12
2096,ens7,2p6,1A,4
2096,ens7,2p6,1AS,7
2096,ens7,8p5,1A,12
2096,ens7,8p5,1AS,12
2096,ens8,2p6,1A,5
2096,ens8,2p6,1AS,6
2096,ens8,8p5,1A,12
2096,ens8,8p5,1AS,12
2096,ens9,2p6,1A,6
2096,ens9,2p6,1AS,7
2096,ens9,8p5,1A,12
2096,ens9,8p5,1AS,12
2097,ens1,2p6,1A,4
2097,ens1,2p6,1AS,7
2097,ens1,8p5,1A,11
2097,ens1,8p5,1AS,12
2097,ens10,2p6,1A,5
2097,ens10,2p6,1AS,7
2097,ens10,8p5,1A,12
2097,ens10,8p5,1AS,12
2097,ens11,2p6,1A,6
2097,ens11,2p6,1AS,9
2097,ens11,8p5,1A,12
2097,ens11,8p5,1AS,12
2097,ens12,2p6,1A,4
2097,ens12,2p6,1AS,6
2097,ens12,8p5,1A,11
2097,ens12,8p5,1AS,12
2097,ens13,2p6,1A,2
2097,ens13,2p6,1AS,2
2097,ens13,8p5,1A,5
2097,ens13,8p5,1AS,7
2097,ens2,2p6,1A,3
2097,ens2,2p6,1AS,4
2097,ens2,8p5,1A,11
2097,ens2,8p5,1AS,12
2097,ens3,2p6,1A,6
2097,ens3,2p6,1AS,11
2097,ens3,8p5,1A,12
2097,ens3,8p5,1AS,12
2097,ens4,2p6,1A,5
2097,ens4,2p6,1AS,7
2097,ens4,8p5,1A,12
2097,ens4,8p5,1AS,12
2097,ens5,2p6,1A,7
2097,ens5,2p6,1AS,11
2097,ens5,8p5,1A,10
2097,ens5,8p5,1AS,11
2097,ens6,2p6,1A,7
2097,ens6,2p6,1AS,8
2097,ens6,8p5,1A,12
2097,ens6,8p5,1AS,12
2097,ens7,2p6,1A,5
2097,ens7,2p6,1AS,6
2097,ens7,8p5,1A,12
2097,ens7,8p5,1AS,12
2097,ens8,2p6,1A,5
2097,ens8,2p6,1AS,7
2097,ens8,8p5,1A,12
2097,ens8,8p5,1AS,12
2097,ens9,2p6,1A,6
2097,ens9,2p6,1AS,8
2097,ens9,8p5,1A,12
2097,ens9,8p5,1AS,12
2098,ens1,2p6,1A,4
2098,ens1,2p6,1AS,7
2098,ens1,8p5,1A,11
2098,ens1,8p5,1AS,12
2098,ens10,2p6,1A,5
2098,ens10,2p6,1AS,8
2098,ens10,8p5,1A,12
2098,ens10,8p5,1AS,12
2098,ens11,2p6,1A,7
2098,ens11,2p6,1AS,9
2098,ens11,8p5,1A,12
2098,ens11,8p5,1AS,12
2098,ens12,2p6,1A,5
2098,ens12,2p6,1AS,7
2098,ens12,8p5,1A,12
2098,ens12,8p5,1AS,12
2098,ens13,2p6,1A,2
2098,ens13,2p6,1AS,3
2098,ens13,8p5,1A,7
2098,ens13,8p5,1AS,10
2098,ens2,2p6,1A,4
2098,ens2,2p6,1AS,4
2098,ens2,8p5,1A,12
2098,ens2,8p5,1AS,12
2098,ens3,2p6,1A,6
2098,ens3,2p6,1AS,6
2098,ens3,8p5,1A,12
2098,ens3,8p5,1AS,12
2098,ens4,2p6,1A,5
2098,ens4,2p6,1AS,7
2098,ens4,8p5,1A,12
2098,ens4,8p5,1AS,12
2098,ens5,2p6,1A,6
2098,ens5,2p6,1AS,9
2098,ens5,8p5,1A,9
2098,ens5,8p5,1AS,9
2098,ens6,2p6,1A,5
2098,ens6,2p6,1AS,6
2098,ens6,8p5,1A,10
2098,ens6,8p5,1AS,11
2098,ens7,2p6,1A,5
2098,ens7,2p6,1AS,8
2098,ens7,8p5,1A,12
2098,ens7,8p5,1AS,12
2098,ens8,2p6,1A,6
2098,ens8,2p6,1AS,7
2098,ens8,8p5,1A,12
2098,ens8,8p5,1AS,12
2098,ens9,2p6,1A,7
2098,ens9,2p6,1AS,8
2098,ens9,8p5,1A,11
2098,ens9,8p5,1AS,12
2099,ens1,2p6,1A,4
2099,ens1,2p6,1AS,5
2099,ens1,8p5,1A,9
2099,ens1,8p5,1AS,9
2099,ens10,2p6,1A,5
2099,ens10,2p6,1AS,9
2099,ens10,8p5,1A,12
2099,ens10,8p5,1AS,12
2099,ens11,2p6,1A,7
2099,ens11,2p6,1AS,9
2099,ens11,8p5,1A,12
2099,ens11,8p5,1AS,12
2099,ens12,2p6,1A,5
2099,ens12,2p6,1AS,7
2099,ens12,8p5,1A,12
2099,ens12,8p5,1AS,12
2099,ens13,2p6,1A,2
2099,ens13,2p6,1AS,2
2099,ens13,8p5,1A,9
2099,ens13,8p5,1AS,9
2099,ens2,2p6,1A,4
2099,ens2,2p6,1AS,5
2099,ens2,8p5,1A,12
2099,ens2,8p5,1AS,12
2099,ens3,2p6,1A,8
2099,ens3,2p6,1AS,11
2099,ens3,8p5,1A,12
2099,ens3,8p5,1AS,12
2099,ens4,2p6,1A,6
2099,ens4,2p6,1AS,8
2099,ens4,8p5,1A,12
2099,ens4,8p5,1AS,12
2099,ens5,2p6,1A,6
2099,ens5,2p6,1AS,10
2099,ens5,8p5,1A,9
2099,ens5,8p5,1AS,11
2099,ens6,2p6,1A,8
2099,ens6,2p6,1AS,8
2099,ens6,8p5,1A,10
2099,ens6,8p5,1AS,12
2099,ens7,2p6,1A,7
2099,ens7,2p6,1AS,8
2099,ens7,8p5,1A,12
2099,ens7,8p5,1AS,12
2099,ens8,2p6,1A,6
2099,ens8,2p6,1AS,8
2099,ens8,8p5,1A,11
2099,ens8,8p5,1AS,12
2099,ens9,2p6,1A,6
2099,ens9,2p6,1AS,7
2099,ens9,8p5,1A,12
2099,ens9,8p5,1AS,12
2100,ens1,2p6,1A,5
2100,ens1,2p6,1AS,6
2100,ens1,8p5,1A,12
2100,ens1,8p5,1AS,12
2100,ens10,2p6,1A,6
2100,ens10,2p6,1AS,9
2100,ens10,8p5,1A,12
2100,ens10,8p5,1AS,12
2100,ens11,2p6,1A,6
2100,ens11,2p6,1AS,8
2100,ens11,8p5,1A,12
2100,ens11,8p5,1AS,12
2100,ens12,2p6,1A,5
2100,ens12,2p6,1AS,6
2100,ens12,8p5,1A,12
2100,ens12,8p5,1AS,12
2100,ens13,2p6,1A,2
2100,ens13,2p6,1AS,2
2100,ens13,8p5,1A,8
2100,ens13,8p5,1AS,11
2100,ens2,2p6,1A,4
2100,ens2,2p6,1AS,5
2100,ens2,8p5,1A,12
2100,ens2,8p5,1AS,12
2100,ens3,2p6,1A,4
2100,ens3,2p6,1AS,7
2100,ens3,8p5,1A,10
2100,ens3,8p5,1AS,11
2100,ens4,2p6,1A,7
2100,ens4,2p6,1AS,10
2100,ens4,8p5,1A,12
2100,ens4,8p5,1AS,12
2100,ens5,2p6,1A,2
2100,ens5,2p6,1AS,5
2100,ens5,8p5,1A,11
2100,ens5,8p5,1AS,12
2100,ens6,2p6,1A,5
2100,ens6,2p6,1AS,7
2100,ens6,8p5,1A,11
2100,ens6,8p5,1AS,12
2100,ens7,2p6,1A,7
2100,ens7,2p6,1AS,7
2100,ens7,8p5,1A,12
2100,ens7,8p5,1AS,12
2100,ens8,2p6,1A,6
2100,ens8,2p6,1AS,8
2100,ens8,8p5,1A,12
2100,ens8,8p5,1AS,12
2100,ens9,2p6,1A,6
2100,ens9,2p6,1AS,8
2100,ens9,8p5,1A,12
2100,ens9,8p5,1AS,12
