year,scen,ens,rcp,usd_rub,ship_type,dir,value
2040,Ref,ens5,8p5,low,1AS,East,2.059631781308174
2040,Ref,ens5,8p5,low,1AS,West,3.6077654850783794
2040,Ref,ens6,2p6,base,1A,East,1.4537263328225976
2040,Ref,ens6,2p6,base,1A,West,4.2136709335639555
2040,Ref,ens6,2p6,base,1AS,East,2.1493342712749914
2040,Ref,ens6,2p6,base,1AS,West,3.5180629951115625
2040,Ref,ens6,2p6,discounted,1A,East,1.4826378765485224
2040,Ref,ens6,2p6,discounted,1A,West,4.184759389838032
2040,Ref,ens6,2p6,discounted,1AS,East,2.196948404299352
2040,Ref,ens6,2p6,discounted,1AS,West,3.470448862087202
2040,Ref,ens6,2p6,high,1A,East,1.4600019031018459
2040,Ref,ens6,2p6,high,1A,West,4.207395363284708
2040,Ref,ens6,2p6,high,1AS,East,2.1629090830722735
2040,Ref,ens6,2p6,high,1AS,West,3.5044881833142805
2040,Ref,ens6,2p6,low,1A,East,1.4069166593301758
2040,Ref,ens6,2p6,low,1A,West,4.260480607056378
2040,Ref,ens6,2p6,low,1AS,East,2.045818422329
2040,Ref,ens6,2p6,low,1AS,West,3.621578844057554
2040,Ref,ens6,8p5,base,1A,East,0.8989046482909225
2040,Ref,ens6,8p5,base,1A,West,4.768492618095632
2040,Ref,ens6,8p5,base,1AS,East,2.1295469966386076
2040,Ref,ens6,8p5,base,1AS,West,3.5378502697479464
2040,Ref,ens6,8p5,discounted,1A,East,0.8989046482909225
2040,Ref,ens6,8p5,discounted,1A,West,4.768492618095632
2040,Ref,ens6,8p5,discounted,1AS,East,2.1847833542745247
2040,Ref,ens6,8p5,discounted,1AS,West,3.482613912112029
2040,Ref,ens6,8p5,high,1A,East,0.8989046482909225
2040,Ref,ens6,8p5,high,1A,West,4.768492618095632
2040,Ref,ens6,8p5,high,1AS,East,2.146570489528837
2040,Ref,ens6,8p5,high,1AS,West,3.5208267768577164
2040,Ref,ens6,8p5,low,1A,East,0.8989046482909225
2040,Ref,ens6,8p5,low,1A,West,4.768492618095632
2040,Ref,ens6,8p5,low,1AS,East,1.9998234748610435
2040,Ref,ens6,8p5,low,1AS,West,3.6675737915255104
2040,Ref,ens7,2p6,base,1A,East,1.1710697044845944
2040,Ref,ens7,2p6,base,1A,West,4.49632756190196
2040,Ref,ens7,2p6,base,1AS,East,2.049733841116137
2040,Ref,ens7,2p6,base,1AS,West,3.6176634252704165
2040,Ref,ens7,2p6,discounted,1A,East,1.1616651485432992
2040,Ref,ens7,2p6,discounted,1A,West,4.505732117843254
2040,Ref,ens7,2p6,discounted,1AS,East,2.171877514829998
2040,Ref,ens7,2p6,discounted,1AS,West,3.4955197515565555
2040,Ref,ens7,2p6,high,1A,East,1.174866087349364
2040,Ref,ens7,2p6,high,1A,West,4.49253117903719
2040,Ref,ens7,2p6,high,1AS,East,2.0781866083459013
2040,Ref,ens7,2p6,high,1AS,West,3.589210658040652
2040,Ref,ens7,2p6,low,1A,East,1.142506189835785
2040,Ref,ens7,2p6,low,1A,West,4.524891076550769
2040,Ref,ens7,2p6,low,1AS,East,1.8355556057714573
2040,Ref,ens7,2p6,low,1AS,West,3.8318416606150967
2040,Ref,ens7,8p5,base,1A,East,0.8989046482909225
2040,Ref,ens7,8p5,base,1A,West,4.768492618095632
2040,Ref,ens7,8p5,base,1AS,East,1.2256322812352722
2040,Ref,ens7,8p5,base,1AS,West,4.4417649851512815
2040,Ref,ens7,8p5,discounted,1A,East,0.8989046482909225
2040,Ref,ens7,8p5,discounted,1A,West,4.768492618095632
2040,Ref,ens7,8p5,discounted,1AS,East,1.2670792079167807
2040,Ref,ens7,8p5,discounted,1AS,West,4.4003180584697725
2040,Ref,ens7,8p5,high,1A,East,0.8989046482909225
2040,Ref,ens7,8p5,high,1A,West,4.768492618095632
2040,Ref,ens7,8p5,high,1AS,East,1.2335946915620615
2040,Ref,ens7,8p5,high,1AS,West,4.433802574824492
2040,Ref,ens7,8p5,low,1A,East,0.8989046482909225
2040,Ref,ens7,8p5,low,1A,West,4.768492618095632
2040,Ref,ens7,8p5,low,1AS,East,1.1655044382121897
2040,Ref,ens7,8p5,low,1AS,West,4.501892828174364
2040,Ref,ens8,2p6,base,1A,East,1.4241872035667686
2040,Ref,ens8,2p6,base,1A,West,4.243210062819785
2040,Ref,ens8,2p6,base,1AS,East,1.5551495860231983
2040,Ref,ens8,2p6,base,1AS,West,4.112247680363355
2040,Ref,ens8,2p6,discounted,1A,East,1.4641334606026124
2040,Ref,ens8,2p6,discounted,1A,West,4.2032638057839415
2040,Ref,ens8,2p6,discounted,1AS,East,1.589615877024345
2040,Ref,ens8,2p6,discounted,1AS,West,4.077781389362209
2040,Ref,ens8,2p6,high,1A,East,1.4343892375633158
2040,Ref,ens8,2p6,high,1A,West,4.233008028823238
2040,Ref,ens8,2p6,high,1AS,East,1.562168024976826
2040,Ref,ens8,2p6,high,1AS,West,4.105229241409728
2040,Ref,ens8,2p6,low,1A,East,1.349264554611498
2040,Ref,ens8,2p6,low,1A,West,4.318132711775055
2040,Ref,ens8,2p6,low,1AS,East,1.5017620827099833
2040,Ref,ens8,2p6,low,1AS,West,4.165635183676571
2040,Ref,ens8,8p5,base,1A,East,1.4605521694058454
2040,Ref,ens8,8p5,base,1A,West,4.206845096980708
2040,Ref,ens8,8p5,base,1AS,East,2.1739410104654513
2040,Ref,ens8,8p5,base,1AS,West,3.493456255921102
2040,Ref,ens8,8p5,discounted,1A,East,1.482361220590692
2040,Ref,ens8,8p5,discounted,1A,West,4.1850360457958615
2040,Ref,ens8,8p5,discounted,1AS,East,2.2146649660453614
2040,Ref,ens8,8p5,discounted,1AS,West,3.4527323003411925
2040,Ref,ens8,8p5,high,1A,East,1.4658999005924933
2040,Ref,ens8,8p5,high,1A,West,4.201497365794061
2040,Ref,ens8,8p5,high,1AS,East,2.1842209885326698
2040,Ref,ens8,8p5,high,1AS,West,3.4831762778538837
2040,Ref,ens8,8p5,low,1A,East,1.4204032374744937
2040,Ref,ens8,8p5,low,1A,West,4.24699402891206
2040,Ref,ens8,8p5,low,1AS,East,2.0962070084589866
2040,Ref,ens8,8p5,low,1AS,West,3.5711902579275674
2040,Ref,ens9,2p6,base,1A,East,1.6854093862908321
2040,Ref,ens9,2p6,base,1A,West,3.9819878800957214
2040,Ref,ens9,2p6,base,1AS,East,1.8319792299720183
2040,Ref,ens9,2p6,base,1AS,West,3.8354180364145356
2040,Ref,ens9,2p6,discounted,1A,East,1.7647755643087144
2040,Ref,ens9,2p6,discounted,1A,West,3.9026217020778393
2040,Ref,ens9,2p6,discounted,1AS,East,1.8939989877502732
2040,Ref,ens9,2p6,discounted,1AS,West,3.7733982786362805
2040,Ref,ens9,2p6,high,1A,East,1.7007495358725042
2040,Ref,ens9,2p6,high,1A,West,3.9666477305140497
2040,Ref,ens9,2p6,high,1AS,East,1.8450837743671251
2040,Ref,ens9,2p6,high,1AS,West,3.822313492019428
2040,Ref,ens9,2p6,low,1A,East,1.5728617335194919
2040,Ref,ens9,2p6,low,1A,West,4.094535532867062
2040,Ref,ens9,2p6,low,1AS,East,1.732069573233606
2040,Ref,ens9,2p6,low,1AS,West,3.935327693152948
2040,Ref,ens9,8p5,base,1A,East,1.9964601365634296
2040,Ref,ens9,8p5,base,1A,West,3.670937129823124
2040,Ref,ens9,8p5,base,1AS,East,2.157326666069917
2040,Ref,ens9,8p5,base,1AS,West,3.5100706003166366
2040,Ref,ens9,8p5,discounted,1A,East,2.0467281640328183
2040,Ref,ens9,8p5,discounted,1A,West,3.6206691023537356
2040,Ref,ens9,8p5,discounted,1AS,East,2.1954398423248818
2040,Ref,ens9,8p5,discounted,1AS,West,3.471957424061672
2040,Ref,ens9,8p5,high,1A,East,2.010525819407319
2040,Ref,ens9,8p5,high,1A,West,3.6568714469792347
2040,Ref,ens9,8p5,high,1AS,East,2.1696340118480504
2040,Ref,ens9,8p5,high,1AS,West,3.497763254538503
2040,Ref,ens9,8p5,low,1A,East,1.8915398694909351
2040,Ref,ens9,8p5,low,1A,West,3.775857396895619
2040,Ref,ens9,8p5,low,1AS,East,2.063288165984803
2040,Ref,ens9,8p5,low,1AS,West,3.6041091004017507
2041,Pol,ens1,2p6,base,1A,East,1.859244182628405
2041,Pol,ens1,2p6,base,1A,West,4.339593067040045
2041,Pol,ens1,2p6,base,1AS,East,3.1086544807108254
2041,Pol,ens1,2p6,base,1AS,West,3.1675391959040393
2041,Pol,ens1,2p6,discounted,1A,East,1.8559140001665904
2041,Pol,ens1,2p6,discounted,1A,West,4.34292324950186
2041,Pol,ens1,2p6,discounted,1AS,East,3.2188883922790006
2041,Pol,ens1,2p6,discounted,1AS,West,3.057305284335864
2041,Pol,ens1,2p6,high,1A,East,1.8613145566289906
2041,Pol,ens1,2p6,high,1A,West,4.3375226930394595
2041,Pol,ens1,2p6,high,1AS,East,3.133055847779715
2041,Pol,ens1,2p6,high,1AS,West,3.1431378288351497
2041,Pol,ens1,2p6,low,1A,East,1.8435076286300858
2041,Pol,ens1,2p6,low,1A,West,4.355329621038365
2041,Pol,ens1,2p6,low,1AS,East,2.913244644243006
2041,Pol,ens1,2p6,low,1AS,West,3.3629490323718585
2041,Pol,ens10,2p6,base,1A,East,1.7123276931053284
2041,Pol,ens10,2p6,base,1A,West,4.276310627632905
2041,Pol,ens10,2p6,base,1AS,East,2.2310028215661815
2041,Pol,ens10,2p6,base,1AS,West,3.773147169456546
2041,Pol,ens10,2p6,discounted,1A,East,1.7493248651436593
2041,Pol,ens10,2p6,discounted,1A,West,4.239313455594575
2041,Pol,ens10,2p6,discounted,1AS,East,2.306484901141067
2041,Pol,ens10,2p6,discounted,1AS,West,3.6976650898816614
2041,Pol,ens10,2p6,high,1A,East,1.7222098539468407
2041,Pol,ens10,2p6,high,1A,West,4.2664284667913925
2041,Pol,ens10,2p6,high,1AS,East,2.2459331476899274
2041,Pol,ens10,2p6,high,1AS,West,3.7582168433328005
2041,Pol,ens10,2p6,low,1A,East,1.6371843763053495
2041,Pol,ens10,2p6,low,1A,West,4.351453944432884
2041,Pol,ens10,2p6,low,1AS,East,2.111321521697384
2041,Pol,ens10,2p6,low,1AS,West,3.8928284693253437
2041,Pol,ens11,2p6,base,1A,East,1.7384133904076227
2041,Pol,ens11,2p6,base,1A,West,4.303927022552769
2041,Pol,ens11,2p6,base,1AS,East,3.3557089421507262
2041,Pol,ens11,2p6,base,1AS,West,2.75917725098596
2041,Pol,ens11,2p6,discounted,1A,East,1.775424902423631
2041,Pol,ens11,2p6,discounted,1A,West,4.26691551053676
2041,Pol,ens11,2p6,discounted,1AS,East,3.4932190172991375
2041,Pol,ens11,2p6,discounted,1AS,West,2.621667175837549
2041,Pol,ens11,2p6,high,1A,East,1.7483361058174676
2041,Pol,ens11,2p6,high,1A,West,4.294004307142924
2041,Pol,ens11,2p6,high,1AS,East,3.3857948836899094
2041,Pol,ens11,2p6,high,1AS,West,2.729091309446777
2041,Pol,ens11,2p6,low,1A,East,1.6627752171914945
2041,Pol,ens11,2p6,low,1A,West,4.379565195768897
2041,Pol,ens11,2p6,low,1AS,East,3.114650077437543
2041,Pol,ens11,2p6,low,1AS,West,3.0002361156991433
2041,Pol,ens12,2p6,base,1A,East,1.7118366912581373
2041,Pol,ens12,2p6,base,1A,West,4.264540028257075
2041,Pol,ens12,2p6,base,1AS,East,2.6118126192651006
2041,Pol,ens12,2p6,base,1AS,West,3.3943888304830607
2041,Pol,ens12,2p6,discounted,1A,East,1.7415439067806282
2041,Pol,ens12,2p6,discounted,1A,West,4.2348328127345845
2041,Pol,ens12,2p6,discounted,1AS,East,2.667242242960484
2041,Pol,ens12,2p6,discounted,1AS,West,3.3389592067876768
2041,Pol,ens12,2p6,high,1A,East,1.7207279618483489
2041,Pol,ens12,2p6,high,1A,West,4.255648757666864
2041,Pol,ens12,2p6,high,1AS,East,2.62598425195215
2041,Pol,ens12,2p6,high,1AS,West,3.3802171977960107
2041,Pol,ens12,2p6,low,1A,East,1.6438800392382105
2041,Pol,ens12,2p6,low,1A,West,4.332496680277003
2041,Pol,ens12,2p6,low,1AS,East,2.498909930283527
2041,Pol,ens12,2p6,low,1AS,West,3.507291519464634
2041,Pol,ens13,2p6,base,1A,East,1.293185462555717
2041,Pol,ens13,2p6,base,1A,West,4.378117455959689
2041,Pol,ens13,2p6,base,1AS,East,1.7391495266523274
2041,Pol,ens13,2p6,base,1AS,West,3.932153391863079
2041,Pol,ens13,2p6,discounted,1A,East,1.2875286225160059
2041,Pol,ens13,2p6,discounted,1A,West,4.3837742959994
2041,Pol,ens13,2p6,discounted,1AS,East,1.7691805510344285
2041,Pol,ens13,2p6,discounted,1AS,West,3.902122367480978
2041,Pol,ens13,2p6,high,1A,East,1.2947821654310618
2041,Pol,ens13,2p6,high,1A,West,4.376520753084344
2041,Pol,ens13,2p6,high,1AS,East,1.7454065799063185
2041,Pol,ens13,2p6,high,1AS,West,3.9258963386090877
2041,Pol,ens13,2p6,low,1A,East,1.2810848805120107
2041,Pol,ens13,2p6,low,1A,West,4.390218038003395
2041,Pol,ens13,2p6,low,1AS,East,1.688994381648634
2041,Pol,ens13,2p6,low,1AS,West,3.9823085368667726
2041,Pol,ens2,2p6,base,1A,East,0.6678631581238377
2041,Pol,ens2,2p6,base,1A,West,5.08147978460609
2041,Pol,ens2,2p6,base,1AS,East,1.0790128533739203
2041,Pol,ens2,2p6,base,1AS,West,4.674799813608085
2041,Pol,ens2,2p6,discounted,1A,East,0.6678631581238377
2041,Pol,ens2,2p6,discounted,1A,West,5.08147978460609
2041,Pol,ens2,2p6,discounted,1AS,East,1.0737334165398973
2041,Pol,ens2,2p6,discounted,1AS,West,4.680079250442108
2041,Pol,ens2,2p6,high,1A,East,0.6678631581238377
2041,Pol,ens2,2p6,high,1A,West,5.08147978460609
2041,Pol,ens2,2p6,high,1AS,East,1.0804488051884047
2041,Pol,ens2,2p6,high,1AS,West,4.6733638617936
2041,Pol,ens2,2p6,low,1A,East,0.6678631581238377
2041,Pol,ens2,2p6,low,1A,West,5.08147978460609
2041,Pol,ens2,2p6,low,1AS,East,1.0680420589752595
2041,Pol,ens2,2p6,low,1AS,West,4.685770608006746
2041,Pol,ens3,2p6,base,1A,East,1.4676413076998764
2041,Pol,ens3,2p6,base,1A,West,4.6555904991383406
2041,Pol,ens3,2p6,base,1AS,East,2.3538290430451605
2041,Pol,ens3,2p6,base,1AS,West,3.8158533916720874
2041,Pol,ens3,2p6,discounted,1A,East,1.4616209087297238
2041,Pol,ens3,2p6,discounted,1A,West,4.661610898108493
2041,Pol,ens3,2p6,discounted,1AS,East,2.3912281276460763
2041,Pol,ens3,2p6,discounted,1AS,West,3.778454307071172
2041,Pol,ens3,2p6,high,1A,East,1.4693407011907873
2041,Pol,ens3,2p6,high,1A,West,4.65389110564743
2041,Pol,ens3,2p6,high,1AS,East,2.363465463790771
2041,Pol,ens3,2p6,high,1AS,West,3.8062169709264775
2041,Pol,ens3,2p6,low,1A,East,1.454763520925757
2041,Pol,ens3,2p6,low,1A,West,4.66846828591246
2041,Pol,ens3,2p6,low,1AS,East,2.2769261187093575
2041,Pol,ens3,2p6,low,1AS,West,3.892756316007891
2041,Pol,ens4,2p6,base,1A,East,1.328219291617894
2041,Pol,ens4,2p6,base,1A,West,4.44523991604993
2041,Pol,ens4,2p6,base,1AS,East,1.4474586515622605
2041,Pol,ens4,2p6,base,1AS,West,4.326000556105564
2041,Pol,ens4,2p6,discounted,1A,East,1.3302875025374765
2041,Pol,ens4,2p6,discounted,1A,West,4.443171705130348
2041,Pol,ens4,2p6,discounted,1AS,East,1.4491075363151764
2041,Pol,ens4,2p6,discounted,1AS,West,4.324351671352648
2041,Pol,ens4,2p6,high,1A,East,1.3308481323504402
2041,Pol,ens4,2p6,high,1A,West,4.442611075317384
2041,Pol,ens4,2p6,high,1AS,East,1.4497643476117086
2041,Pol,ens4,2p6,high,1AS,West,4.323694860056116
2041,Pol,ens4,2p6,low,1A,East,1.30810675875664
2041,Pol,ens4,2p6,low,1A,West,4.465352448911185
2041,Pol,ens4,2p6,low,1AS,East,1.4295515585501701
2041,Pol,ens4,2p6,low,1AS,West,4.3439076491176545
2041,Pol,ens5,2p6,base,1A,East,2.146567902162298
2041,Pol,ens5,2p6,base,1A,West,4.051337108230023
2041,Pol,ens5,2p6,base,1AS,East,3.1252486709067555
2041,Pol,ens5,2p6,base,1AS,West,3.1217372540555393
2041,Pol,ens5,2p6,discounted,1A,East,2.211884156444251
2041,Pol,ens5,2p6,discounted,1A,West,3.986020853948071
2041,Pol,ens5,2p6,discounted,1AS,East,3.1947687742266457
2041,Pol,ens5,2p6,discounted,1AS,West,3.052217150735649
2041,Pol,ens5,2p6,high,1A,East,2.1603376051021788
2041,Pol,ens5,2p6,high,1A,West,4.037567405290143
2041,Pol,ens5,2p6,high,1AS,East,3.1437013992403795
2041,Pol,ens5,2p6,high,1AS,West,3.103284525721915
2041,Pol,ens5,2p6,low,1A,East,2.040659414967952
2041,Pol,ens5,2p6,low,1A,West,4.15724559542437
2041,Pol,ens5,2p6,low,1AS,East,2.9784895710398116
2041,Pol,ens5,2p6,low,1AS,West,3.268496353922483
2041,Pol,ens6,2p6,base,1A,East,2.1233296733844234
2041,Pol,ens6,2p6,base,1A,West,4.065620799868832
2041,Pol,ens6,2p6,base,1AS,East,3.090947619804687
2041,Pol,ens6,2p6,base,1AS,West,3.146249223357147
2041,Pol,ens6,2p6,discounted,1A,East,2.2107039306104985
2041,Pol,ens6,2p6,discounted,1A,West,3.978246542642757
2041,Pol,ens6,2p6,discounted,1AS,East,3.1988260177155925
2041,Pol,ens6,2p6,discounted,1AS,West,3.0383708254462416
2041,Pol,ens6,2p6,high,1A,East,2.140115304980774
2041,Pol,ens6,2p6,high,1A,West,4.048835168272482
2041,Pol,ens6,2p6,high,1AS,East,3.1149026977419507
2041,Pol,ens6,2p6,high,1AS,West,3.1222941454198834
2041,Pol,ens6,2p6,low,1A,East,1.995380947097385
2041,Pol,ens6,2p6,low,1A,West,4.19356952615587
2041,Pol,ens6,2p6,low,1AS,East,2.899283401660376
2041,Pol,ens6,2p6,low,1AS,West,3.3379134415014584
2041,Pol,ens7,2p6,base,1A,East,0.6993374381383778
2041,Pol,ens7,2p6,base,1A,West,5.255697984827059
2041,Pol,ens7,2p6,base,1AS,East,1.497884897538649
2041,Pol,ens7,2p6,base,1AS,West,4.489653045809611
2041,Pol,ens7,2p6,discounted,1A,East,0.6933661313908893
2041,Pol,ens7,2p6,discounted,1A,West,5.261669291574547
2041,Pol,ens7,2p6,discounted,1AS,East,1.5346736533177787
2041,Pol,ens7,2p6,discounted,1AS,West,4.452864290030481
2041,Pol,ens7,2p6,high,1A,East,0.7010237758631886
2041,Pol,ens7,2p6,high,1A,West,5.254011647102248
2041,Pol,ens7,2p6,high,1AS,East,1.507353831611929
2041,Pol,ens7,2p6,high,1AS,West,4.480184111736331
2041,Pol,ens7,2p6,low,1A,East,0.68657005198531
2041,Pol,ens7,2p6,low,1A,West,5.268465370980127
2041,Pol,ens7,2p6,low,1AS,East,1.4223429479137168
2041,Pol,ens7,2p6,low,1AS,West,4.565194995434543
2041,Pol,ens8,2p6,base,1A,East,1.4682908694640213
2041,Pol,ens8,2p6,base,1A,West,4.619694526156006
2041,Pol,ens8,2p6,base,1AS,East,1.9492474645056876
2041,Pol,ens8,2p6,base,1AS,West,4.1601519931101905
2041,Pol,ens8,2p6,discounted,1A,East,1.4682908694640213
2041,Pol,ens8,2p6,discounted,1A,West,4.619694526156006
2041,Pol,ens8,2p6,discounted,1AS,East,1.9808845767101144
2041,Pol,ens8,2p6,discounted,1AS,West,4.1285148809057635
2041,Pol,ens8,2p6,high,1A,East,1.4682908694640213
2041,Pol,ens8,2p6,high,1A,West,4.619694526156006
2041,Pol,ens8,2p6,high,1AS,East,1.9558427790483588
2041,Pol,ens8,2p6,high,1AS,West,4.1535566785675195
2041,Pol,ens8,2p6,low,1A,East,1.4682908694640213
2041,Pol,ens8,2p6,low,1A,West,4.619694526156006
2041,Pol,ens8,2p6,low,1AS,East,1.896311753589898
2041,Pol,ens8,2p6,low,1AS,West,4.21308770402598
2041,Pol,ens9,2p6,base,1A,East,1.7778199978659768
2041,Pol,ens9,2p6,base,1A,West,4.321238191697794
2041,Pol,ens9,2p6,base,1AS,East,2.3189286679149173
2041,Pol,ens9,2p6,base,1AS,West,3.801038137800007
2041,Pol,ens9,2p6,discounted,1A,East,1.813905530420827
2041,Pol,ens9,2p6,discounted,1A,West,4.285152659142944
2041,Pol,ens9,2p6,discounted,1AS,East,2.362837670971849
2041,Pol,ens9,2p6,discounted,1AS,West,3.7571291347430753
2041,Pol,ens9,2p6,high,1A,East,1.7851531263885767
2041,Pol,ens9,2p6,high,1A,West,4.313905063175194
2041,Pol,ens9,2p6,high,1AS,East,2.329343215227535
2041,Pol,ens9,2p6,high,1AS,West,3.7906235904873893
2041,Pol,ens9,2p6,low,1A,East,1.7216133541024237
2041,Pol,ens9,2p6,low,1A,West,4.377444835461347
2041,Pol,ens9,2p6,low,1AS,East,2.2356554608355625
2041,Pol,ens9,2p6,low,1AS,West,3.884311344879362
2041,Ref,ens1,2p6,base,1A,East,1.488509853999126
2041,Ref,ens1,2p6,base,1A,West,4.188990513479173
2041,Ref,ens1,2p6,base,1AS,East,2.3944000907714074
2041,Ref,ens1,2p6,base,1AS,West,3.28618702955971
2041,Ref,ens1,2p6,discounted,1A,East,1.4851752941698078
2041,Ref,ens1,2p6,discounted,1A,West,4.192325073308492
2041,Ref,ens1,2p6,discounted,1AS,East,2.5131919763747237
2041,Ref,ens1,2p6,discounted,1AS,West,3.1673951439563934
2041,Ref,ens1,2p6,high,1A,East,1.4905890911364494
2041,Ref,ens1,2p6,high,1A,West,4.18691127634185
2041,Ref,ens1,2p6,high,1AS,East,2.4199864075424395
2041,Ref,ens1,2p6,high,1AS,West,3.260600712788678
2041,Ref,ens1,2p6,low,1A,East,1.4728588200162023
2041,Ref,ens1,2p6,low,1A,West,4.2046415474620975
2041,Ref,ens1,2p6,low,1AS,East,2.2014785327580637
2041,Ref,ens1,2p6,low,1AS,West,3.4791085875730534
2041,Ref,ens1,8p5,base,1A,East,1.94140399737361
2041,Ref,ens1,8p5,base,1A,West,3.715049803634793
2041,Ref,ens1,8p5,base,1AS,East,2.6805187553889893
2041,Ref,ens1,8p5,base,1AS,West,2.9759350456194134
2041,Ref,ens1,8p5,discounted,1A,East,2.042347787554305
2041,Ref,ens1,8p5,discounted,1A,West,3.6141060134540983
2041,Ref,ens1,8p5,discounted,1AS,East,2.804004757810386
2041,Ref,ens1,8p5,discounted,1AS,West,2.8524490431980167
2041,Ref,ens1,8p5,high,1A,East,1.9620616149015455
2041,Ref,ens1,8p5,high,1A,West,3.6943921861068576
2041,Ref,ens1,8p5,high,1AS,East,2.709054361246777
2041,Ref,ens1,8p5,high,1AS,West,2.947399439761626
2041,Ref,ens1,8p5,low,1A,East,1.7884635110192029
2041,Ref,ens1,8p5,low,1A,West,3.8679902899891996
2041,Ref,ens1,8p5,low,1AS,East,2.463814218798933
2041,Ref,ens1,8p5,low,1AS,West,3.1926395822094698
2041,Ref,ens10,2p6,base,1A,East,1.42204253823381
2041,Ref,ens10,2p6,base,1A,West,4.23440648813874
2041,Ref,ens10,2p6,base,1AS,East,1.806818312444507
2041,Ref,ens10,2p6,base,1AS,West,3.8496307139280423
2041,Ref,ens10,2p6,discounted,1A,East,1.4592174401453086
2041,Ref,ens10,2p6,discounted,1A,West,4.1972315862272405
2041,Ref,ens10,2p6,discounted,1AS,East,1.8899565364465551
2041,Ref,ens10,2p6,discounted,1AS,West,3.766492489925994
2041,Ref,ens10,2p6,high,1A,East,1.4318738088017875
2041,Ref,ens10,2p6,high,1A,West,4.224575217570762
2041,Ref,ens10,2p6,high,1AS,East,1.8227619597364864
2041,Ref,ens10,2p6,high,1AS,West,3.833687066636063
2041,Ref,ens10,2p6,low,1A,East,1.3499992322980903
2041,Ref,ens10,2p6,low,1A,West,4.306449794074459
2041,Ref,ens10,2p6,low,1AS,East,1.6870241337756853
2041,Ref,ens10,2p6,low,1AS,West,3.969424892596864
2041,Ref,ens10,8p5,base,1A,East,1.1811564517104192
2041,Ref,ens10,8p5,base,1A,West,4.475292574662131
2041,Ref,ens10,8p5,base,1AS,East,2.1194112723870773
2041,Ref,ens10,8p5,base,1AS,West,3.5370377539854725
2041,Ref,ens10,8p5,discounted,1A,East,1.1778406646178996
2041,Ref,ens10,8p5,discounted,1A,West,4.47860836175465
2041,Ref,ens10,8p5,discounted,1AS,East,2.194774053365347
2041,Ref,ens10,8p5,discounted,1AS,West,3.4616749730072023
2041,Ref,ens10,8p5,high,1A,East,1.183223646564366
2041,Ref,ens10,8p5,high,1A,West,4.473225379808183
2041,Ref,ens10,8p5,high,1AS,East,2.1367089037985445
2041,Ref,ens10,8p5,high,1AS,West,3.519740122574005
2041,Ref,ens10,8p5,low,1A,East,1.1655877601901763
2041,Ref,ens10,8p5,low,1A,West,4.490861266182373
2041,Ref,ens10,8p5,low,1AS,East,1.988953280570791
2041,Ref,ens10,8p5,low,1AS,West,3.667495745801758
2041,Ref,ens11,2p6,base,1A,East,1.423039500233153
2041,Ref,ens11,2p6,base,1A,West,4.233409526139396
2041,Ref,ens11,2p6,base,1AS,East,2.658155494830018
2041,Ref,ens11,2p6,base,1AS,West,2.9982935315425308
2041,Ref,ens11,2p6,discounted,1A,East,1.4601790231569436
2041,Ref,ens11,2p6,discounted,1A,West,4.196270003215606
2041,Ref,ens11,2p6,discounted,1AS,East,2.8092469484606353
2041,Ref,ens11,2p6,discounted,1AS,West,2.847202077911914
2041,Ref,ens11,2p6,high,1A,East,1.4328686629832394
2041,Ref,ens11,2p6,high,1A,West,4.22358036338931
2041,Ref,ens11,2p6,high,1AS,East,2.690405736391287
2041,Ref,ens11,2p6,high,1AS,West,2.966043289981262
2041,Ref,ens11,2p6,low,1A,East,1.3509437720732602
2041,Ref,ens11,2p6,low,1A,West,4.305505254299289
2041,Ref,ens11,2p6,low,1AS,East,2.4140001217458025
2041,Ref,ens11,2p6,low,1AS,West,3.242448904626747
2041,Ref,ens11,8p5,base,1A,East,1.4263783325041335
2041,Ref,ens11,8p5,base,1A,West,4.230051595324999
2041,Ref,ens11,8p5,base,1AS,East,1.8202968389439693
2041,Ref,ens11,8p5,base,1AS,West,3.8361330888851626
2041,Ref,ens11,8p5,discounted,1A,East,1.4591081101802499
2041,Ref,ens11,8p5,discounted,1A,West,4.197321817648882
2041,Ref,ens11,8p5,discounted,1AS,East,1.889358151789671
2041,Ref,ens11,8p5,discounted,1AS,West,3.7670717760394608
2041,Ref,ens11,8p5,high,1A,East,1.4356442401119525
2041,Ref,ens11,8p5,high,1A,West,4.220785687717179
2041,Ref,ens11,8p5,high,1AS,East,1.8343448870123096
2041,Ref,ens11,8p5,high,1AS,West,3.8220850408168223
