subAU,year,value,ens,scen,rcp
rus1_sz4,2024,1.815974962897489,ens5,Pol,2p6
rus1_sz5,2024,0.8286822021135282,ens5,Pol,2p6
rus1_sz2,2020,1.3463121736049573,ens6,Pol,2p6
rus1_sz3,2020,1.8159861615130368,ens6,Pol,2p6
rus1_sz4,2020,1.8159861615130368,ens6,Pol,2p6
rus1_sz5,2020,0.8286873123675692,ens6,Pol,2p6
rus1_sz2,2021,1.3463121736049573,ens6,Pol,2p6
rus1_sz3,2021,1.8159861615130368,ens6,Pol,2p6
rus1_sz4,2021,1.8159861615130368,ens6,Pol,2p6
rus1_sz5,2021,0.8286873123675692,ens6,Pol,2p6
rus1_sz2,2022,1.3463121736049573,ens6,Pol,2p6
rus1_sz3,2022,1.8159861615130368,ens6,Pol,2p6
rus1_sz4,2022,1.8159861615130368,ens6,Pol,2p6
rus1_sz5,2022,0.8286873123675692,ens6,Pol,2p6
rus1_sz2,2023,1.3463121736049573,ens6,Pol,2p6
rus1_sz3,2023,1.8159861615130368,ens6,Pol,2p6
rus1_sz4,2023,1.8159861615130368,ens6,Pol,2p6
rus1_sz5,2023,0.8286873123675692,ens6,Pol,2p6
rus1_sz2,2024,1.3463121736049573,ens6,Pol,2p6
rus1_sz3,2024,1.8159861615130368,ens6,Pol,2p6
rus1_sz4,2024,1.8159861615130368,ens6,Pol,2p6
rus1_sz5,2024,0.8286873123675692,ens6,Pol,2p6
rus1_sz2,2020,1.3463066387491092,ens7,Pol,2p6
rus1_sz3,2020,1.8159786957693385,ens7,Pol,2p6
rus1_sz4,2020,1.8159786957693385,ens7,Pol,2p6
rus1_sz5,2020,0.8286839055315419,ens7,Pol,2p6
rus1_sz2,2021,1.3463066387491092,ens7,Pol,2p6
rus1_sz3,2021,1.8159786957693385,ens7,Pol,2p6
rus1_sz4,2021,1.8159786957693385,ens7,Pol,2p6
rus1_sz5,2021,0.8286839055315419,ens7,Pol,2p6
rus1_sz2,2022,1.3463066387491092,ens7,Pol,2p6
rus1_sz3,2022,1.8159786957693385,ens7,Pol,2p6
rus1_sz4,2022,1.8159786957693385,ens7,Pol,2p6
rus1_sz5,2022,0.8286839055315419,ens7,Pol,2p6
rus1_sz2,2023,1.3463066387491092,ens7,Pol,2p6
rus1_sz3,2023,1.8159786957693385,ens7,Pol,2p6
rus1_sz4,2023,1.8159786957693385,ens7,Pol,2p6
rus1_sz5,2023,0.8286839055315419,ens7,Pol,2p6
rus1_sz2,2024,1.3463066387491092,ens7,Pol,2p6
rus1_sz3,2024,1.8159786957693385,ens7,Pol,2p6
rus1_sz4,2024,1.8159786957693385,ens7,Pol,2p6
rus1_sz5,2024,0.8286839055315419,ens7,Pol,2p6
rus1_sz2,2020,1.3463066387491092,ens8,Pol,2p6
rus1_sz3,2020,1.8159786957693385,ens8,Pol,2p6
rus1_sz4,2020,1.8159786957693385,ens8,Pol,2p6
rus1_sz5,2020,0.8286839055315419,ens8,Pol,2p6
rus1_sz2,2021,1.3463066387491092,ens8,Pol,2p6
rus1_sz3,2021,1.8159786957693385,ens8,Pol,2p6
rus1_sz4,2021,1.8159786957693385,ens8,Pol,2p6
rus1_sz5,2021,0.8286839055315419,ens8,Pol,2p6
rus1_sz2,2022,1.3463066387491092,ens8,Pol,2p6
rus1_sz3,2022,1.8159786957693385,ens8,Pol,2p6
rus1_sz4,2022,1.8159786957693385,ens8,Pol,2p6
rus1_sz5,2022,0.8286839055315419,ens8,Pol,2p6
rus1_sz2,2023,1.3463066387491092,ens8,Pol,2p6
rus1_sz3,2023,1.8159786957693385,ens8,Pol,2p6
rus1_sz4,2023,1.8159786957693385,ens8,Pol,2p6
rus1_sz5,2023,0.8286839055315419,ens8,Pol,2p6
rus1_sz2,2024,1.3463066387491092,ens8,Pol,2p6
rus1_sz3,2024,1.8159786957693385,ens8,Pol,2p6
rus1_sz4,2024,1.8159786957693385,ens8,Pol,2p6
rus1_sz5,2024,0.8286839055315419,ens8,Pol,2p6
rus1_sz2,2020,1.3463094061770333,ens9,Pol,2p6
rus1_sz3,2020,1.8159824286411876,ens9,Pol,2p6
rus1_sz4,2020,1.8159824286411876,ens9,Pol,2p6
rus1_sz5,2020,0.8286856089495556,ens9,Pol,2p6
rus1_sz2,2021,1.3463094061770333,ens9,Pol,2p6
rus1_sz3,2021,1.8159824286411876,ens9,Pol,2p6
rus1_sz4,2021,1.8159824286411876,ens9,Pol,2p6
rus1_sz5,2021,0.8286856089495556,ens9,Pol,2p6
rus1_sz2,2022,1.3463094061770333,ens9,Pol,2p6
rus1_sz3,2022,1.8159824286411876,ens9,Pol,2p6
rus1_sz4,2022,1.8159824286411876,ens9,Pol,2p6
rus1_sz5,2022,0.8286856089495556,ens9,Pol,2p6
rus1_sz2,2023,1.3463094061770333,ens9,Pol,2p6
rus1_sz3,2023,1.8159824286411876,ens9,Pol,2p6
rus1_sz4,2023,1.8159824286411876,ens9,Pol,2p6
rus1_sz5,2023,0.8286856089495556,ens9,Pol,2p6
rus1_sz2,2024,1.3463094061770333,ens9,Pol,2p6
rus1_sz3,2024,1.8159824286411876,ens9,Pol,2p6
rus1_sz4,2024,1.8159824286411876,ens9,Pol,2p6
rus1_sz5,2024,0.8286856089495556,ens9,Pol,2p6
rus1_sz2,2025,1.329768489475312,ens1,Pol,2p6
rus1_sz3,2025,1.7936710535990723,ens1,Pol,2p6
rus1_sz4,2025,1.7936710535990723,ens1,Pol,2p6
rus1_sz5,2025,0.8185042794820057,ens1,Pol,2p6
rus1_sz2,2026,1.329768489475312,ens1,Pol,2p6
rus1_sz3,2026,1.7936710535990723,ens1,Pol,2p6
rus1_sz4,2026,1.7936710535990723,ens1,Pol,2p6
rus1_sz5,2026,0.8185042794820057,ens1,Pol,2p6
rus1_sz2,2027,1.329768489475312,ens1,Pol,2p6
rus1_sz3,2027,1.7936710535990723,ens1,Pol,2p6
rus1_sz4,2027,1.7936710535990723,ens1,Pol,2p6
rus1_sz5,2027,0.8185042794820057,ens1,Pol,2p6
rus1_sz2,2028,1.329768489475312,ens1,Pol,2p6
rus1_sz3,2028,1.7936710535990723,ens1,Pol,2p6
rus1_sz4,2028,1.7936710535990723,ens1,Pol,2p6
rus1_sz5,2028,0.8185042794820057,ens1,Pol,2p6
rus1_sz2,2029,1.329768489475312,ens1,Pol,2p6
rus1_sz3,2029,1.7936710535990723,ens1,Pol,2p6
rus1_sz4,2029,1.7936710535990723,ens1,Pol,2p6
rus1_sz5,2029,0.8185042794820057,ens1,Pol,2p6
rus1_sz2,2025,1.3296328855070363,ens10,Pol,2p6
rus1_sz3,2025,1.7934881428784661,ens10,Pol,2p6
rus1_sz4,2025,1.7934881428784661,ens10,Pol,2p6
rus1_sz5,2025,0.8184208119993372,ens10,Pol,2p6
rus1_sz2,2026,1.3296328855070363,ens10,Pol,2p6
rus1_sz3,2026,1.7934881428784661,ens10,Pol,2p6
rus1_sz4,2026,1.7934881428784661,ens10,Pol,2p6
rus1_sz5,2026,0.8184208119993372,ens10,Pol,2p6
rus1_sz2,2027,1.3296328855070363,ens10,Pol,2p6
rus1_sz3,2027,1.7934881428784661,ens10,Pol,2p6
rus1_sz4,2027,1.7934881428784661,ens10,Pol,2p6
rus1_sz5,2027,0.8184208119993372,ens10,Pol,2p6
rus1_sz2,2028,1.3296328855070363,ens10,Pol,2p6
rus1_sz3,2028,1.7934881428784661,ens10,Pol,2p6
rus1_sz4,2028,1.7934881428784661,ens10,Pol,2p6
rus1_sz5,2028,0.8184208119993372,ens10,Pol,2p6
rus1_sz2,2029,1.3296328855070363,ens10,Pol,2p6
rus1_sz3,2029,1.7934881428784661,ens10,Pol,2p6
rus1_sz4,2029,1.7934881428784661,ens10,Pol,2p6
rus1_sz5,2029,0.8184208119993372,ens10,Pol,2p6
rus1_sz2,2025,1.3296411877908083,ens11,Pol,2p6
rus1_sz3,2025,1.7934993414940135,ens11,Pol,2p6
rus1_sz4,2025,1.7934993414940135,ens11,Pol,2p6
rus1_sz5,2025,0.8184259222533781,ens11,Pol,2p6
rus1_sz2,2026,1.3296411877908083,ens11,Pol,2p6
rus1_sz3,2026,1.7934993414940135,ens11,Pol,2p6
rus1_sz4,2026,1.7934993414940135,ens11,Pol,2p6
rus1_sz5,2026,0.8184259222533781,ens11,Pol,2p6
rus1_sz2,2027,1.3296411877908083,ens11,Pol,2p6
rus1_sz3,2027,1.7934993414940135,ens11,Pol,2p6
rus1_sz4,2027,1.7934993414940135,ens11,Pol,2p6
rus1_sz5,2027,0.8184259222533781,ens11,Pol,2p6
rus1_sz2,2028,1.3296411877908083,ens11,Pol,2p6
rus1_sz3,2028,1.7934993414940135,ens11,Pol,2p6
rus1_sz4,2028,1.7934993414940135,ens11,Pol,2p6
rus1_sz5,2028,0.8184259222533781,ens11,Pol,2p6
rus1_sz2,2029,1.3296411877908083,ens11,Pol,2p6
rus1_sz3,2029,1.7934993414940135,ens11,Pol,2p6
rus1_sz4,2029,1.7934993414940135,ens11,Pol,2p6
rus1_sz5,2029,0.8184259222533781,ens11,Pol,2p6
rus1_sz2,2025,1.3296411877908083,ens12,Pol,2p6
rus1_sz3,2025,1.7934993414940135,ens12,Pol,2p6
rus1_sz4,2025,1.7934993414940135,ens12,Pol,2p6
rus1_sz5,2025,0.8184259222533781,ens12,Pol,2p6
rus1_sz2,2026,1.3296411877908083,ens12,Pol,2p6
rus1_sz3,2026,1.7934993414940135,ens12,Pol,2p6
rus1_sz4,2026,1.7934993414940135,ens12,Pol,2p6
rus1_sz5,2026,0.8184259222533781,ens12,Pol,2p6
rus1_sz2,2027,1.3296411877908083,ens12,Pol,2p6
rus1_sz3,2027,1.7934993414940135,ens12,Pol,2p6
rus1_sz4,2027,1.7934993414940135,ens12,Pol,2p6
rus1_sz5,2027,0.8184259222533781,ens12,Pol,2p6
rus1_sz2,2028,1.3296411877908083,ens12,Pol,2p6
rus1_sz3,2028,1.7934993414940135,ens12,Pol,2p6
rus1_sz4,2028,1.7934993414940135,ens12,Pol,2p6
rus1_sz5,2028,0.8184259222533781,ens12,Pol,2p6
rus1_sz2,2029,1.3296411877908083,ens12,Pol,2p6
rus1_sz3,2029,1.7934993414940135,ens12,Pol,2p6
rus1_sz4,2029,1.7934993414940135,ens12,Pol,2p6
rus1_sz5,2029,0.8184259222533781,ens12,Pol,2p6
rus1_sz2,2025,1.329724210628528,ens13,Pol,2p6
rus1_sz3,2025,1.7936113276494867,ens13,Pol,2p6
rus1_sz4,2025,1.7936113276494867,ens13,Pol,2p6
rus1_sz5,2025,0.8184770247937875,ens13,Pol,2p6
rus1_sz2,2026,1.329724210628528,ens13,Pol,2p6
rus1_sz3,2026,1.7936113276494867,ens13,Pol,2p6
rus1_sz4,2026,1.7936113276494867,ens13,Pol,2p6
rus1_sz5,2026,0.8184770247937875,ens13,Pol,2p6
rus1_sz2,2027,1.329724210628528,ens13,Pol,2p6
rus1_sz3,2027,1.7936113276494867,ens13,Pol,2p6
rus1_sz4,2027,1.7936113276494867,ens13,Pol,2p6
rus1_sz5,2027,0.8184770247937875,ens13,Pol,2p6
rus1_sz2,2028,1.329724210628528,ens13,Pol,2p6
rus1_sz3,2028,1.7936113276494867,ens13,Pol,2p6
rus1_sz4,2028,1.7936113276494867,ens13,Pol,2p6
rus1_sz5,2028,0.8184770247937875,ens13,Pol,2p6
rus1_sz2,2029,1.329724210628528,ens13,Pol,2p6
rus1_sz3,2029,1.7936113276494867,ens13,Pol,2p6
rus1_sz4,2029,1.7936113276494867,ens13,Pol,2p6
rus1_sz5,2029,0.8184770247937875,ens13,Pol,2p6
rus1_sz2,2025,1.329771256903236,ens2,Pol,2p6
rus1_sz3,2025,1.7936747864709215,ens2,Pol,2p6
rus1_sz4,2025,1.7936747864709215,ens2,Pol,2p6
rus1_sz5,2025,0.8185059829000193,ens2,Pol,2p6
rus1_sz2,2026,1.329771256903236,ens2,Pol,2p6
rus1_sz3,2026,1.7936747864709215,ens2,Pol,2p6
rus1_sz4,2026,1.7936747864709215,ens2,Pol,2p6
rus1_sz5,2026,0.8185059829000193,ens2,Pol,2p6
rus1_sz2,2027,1.329771256903236,ens2,Pol,2p6
rus1_sz3,2027,1.7936747864709215,ens2,Pol,2p6
rus1_sz4,2027,1.7936747864709215,ens2,Pol,2p6
rus1_sz5,2027,0.8185059829000193,ens2,Pol,2p6
rus1_sz2,2028,1.329771256903236,ens2,Pol,2p6
rus1_sz3,2028,1.7936747864709215,ens2,Pol,2p6
rus1_sz4,2028,1.7936747864709215,ens2,Pol,2p6
rus1_sz5,2028,0.8185059829000193,ens2,Pol,2p6
rus1_sz2,2029,1.329771256903236,ens2,Pol,2p6
rus1_sz3,2029,1.7936747864709215,ens2,Pol,2p6
rus1_sz4,2029,1.7936747864709215,ens2,Pol,2p6
rus1_sz5,2029,0.8185059829000193,ens2,Pol,2p6
rus1_sz2,2025,1.329776791759084,ens3,Pol,2p6
rus1_sz3,2025,1.7936822522146196,ens3,Pol,2p6
rus1_sz4,2025,1.7936822522146196,ens3,Pol,2p6
rus1_sz5,2025,0.8185093897360466,ens3,Pol,2p6
rus1_sz2,2026,1.329776791759084,ens3,Pol,2p6
rus1_sz3,2026,1.7936822522146196,ens3,Pol,2p6
rus1_sz4,2026,1.7936822522146196,ens3,Pol,2p6
rus1_sz5,2026,0.8185093897360466,ens3,Pol,2p6
rus1_sz2,2027,1.329776791759084,ens3,Pol,2p6
rus1_sz3,2027,1.7936822522146196,ens3,Pol,2p6
rus1_sz4,2027,1.7936822522146196,ens3,Pol,2p6
rus1_sz5,2027,0.8185093897360466,ens3,Pol,2p6
rus1_sz2,2028,1.329776791759084,ens3,Pol,2p6
rus1_sz3,2028,1.7936822522146196,ens3,Pol,2p6
rus1_sz4,2028,1.7936822522146196,ens3,Pol,2p6
rus1_sz5,2028,0.8185093897360466,ens3,Pol,2p6
rus1_sz2,2029,1.329776791759084,ens3,Pol,2p6
rus1_sz3,2029,1.7936822522146196,ens3,Pol,2p6
rus1_sz4,2029,1.7936822522146196,ens3,Pol,2p6
rus1_sz5,2029,0.8185093897360466,ens3,Pol,2p6
rus1_sz2,2025,1.329751884907768,ens4,Pol,2p6
rus1_sz3,2025,1.7936486563679777,ens4,Pol,2p6
rus1_sz4,2025,1.7936486563679777,ens4,Pol,2p6
rus1_sz5,2025,0.8184940589739239,ens4,Pol,2p6
rus1_sz2,2026,1.329751884907768,ens4,Pol,2p6
rus1_sz3,2026,1.7936486563679777,ens4,Pol,2p6
rus1_sz4,2026,1.7936486563679777,ens4,Pol,2p6
rus1_sz5,2026,0.8184940589739239,ens4,Pol,2p6
rus1_sz2,2027,1.329751884907768,ens4,Pol,2p6
rus1_sz3,2027,1.7936486563679777,ens4,Pol,2p6
rus1_sz4,2027,1.7936486563679777,ens4,Pol,2p6
rus1_sz5,2027,0.8184940589739239,ens4,Pol,2p6
rus1_sz2,2028,1.329751884907768,ens4,Pol,2p6
rus1_sz3,2028,1.7936486563679777,ens4,Pol,2p6
rus1_sz4,2028,1.7936486563679777,ens4,Pol,2p6
rus1_sz5,2028,0.8184940589739239,ens4,Pol,2p6
rus1_sz2,2029,1.329751884907768,ens4,Pol,2p6
rus1_sz3,2029,1.7936486563679777,ens4,Pol,2p6
rus1_sz4,2029,1.7936486563679777,ens4,Pol,2p6
rus1_sz5,2029,0.8184940589739239,ens4,Pol,2p6
rus1_sz2,2025,1.329738047768148,ens5,Pol,2p6
rus1_sz3,2025,1.7936299920087322,ens5,Pol,2p6
rus1_sz4,2025,1.7936299920087322,ens5,Pol,2p6
rus1_sz5,2025,0.8184855418838557,ens5,Pol,2p6
rus1_sz2,2026,1.329738047768148,ens5,Pol,2p6
rus1_sz3,2026,1.7936299920087322,ens5,Pol,2p6
rus1_sz4,2026,1.7936299920087322,ens5,Pol,2p6
rus1_sz5,2026,0.8184855418838557,ens5,Pol,2p6
rus1_sz2,2027,1.329738047768148,ens5,Pol,2p6
rus1_sz3,2027,1.7936299920087322,ens5,Pol,2p6
rus1_sz4,2027,1.7936299920087322,ens5,Pol,2p6
rus1_sz5,2027,0.8184855418838557,ens5,Pol,2p6
rus1_sz2,2028,1.329738047768148,ens5,Pol,2p6
rus1_sz3,2028,1.7936299920087322,ens5,Pol,2p6
rus1_sz4,2028,1.7936299920087322,ens5,Pol,2p6
rus1_sz5,2028,0.8184855418838557,ens5,Pol,2p6
rus1_sz2,2029,1.329738047768148,ens5,Pol,2p6
rus1_sz3,2029,1.7936299920087322,ens5,Pol,2p6
rus1_sz4,2029,1.7936299920087322,ens5,Pol,2p6
rus1_sz5,2029,0.8184855418838557,ens5,Pol,2p6
rus1_sz2,2025,1.3297795591870079,ens6,Pol,2p6
rus1_sz3,2025,1.7936859850864686,ens6,Pol,2p6
rus1_sz4,2025,1.7936859850864686,ens6,Pol,2p6
rus1_sz5,2025,0.8185110931540602,ens6,Pol,2p6
rus1_sz2,2026,1.3297795591870079,ens6,Pol,2p6
rus1_sz3,2026,1.7936859850864686,ens6,Pol,2p6
rus1_sz4,2026,1.7936859850864686,ens6,Pol,2p6
rus1_sz5,2026,0.8185110931540602,ens6,Pol,2p6
rus1_sz2,2027,1.3297795591870079,ens6,Pol,2p6
rus1_sz3,2027,1.7936859850864686,ens6,Pol,2p6
rus1_sz4,2027,1.7936859850864686,ens6,Pol,2p6
rus1_sz5,2027,0.8185110931540602,ens6,Pol,2p6
rus1_sz2,2028,1.3297795591870079,ens6,Pol,2p6
rus1_sz3,2028,1.7936859850864686,ens6,Pol,2p6
rus1_sz4,2028,1.7936859850864686,ens6,Pol,2p6
rus1_sz5,2028,0.8185110931540602,ens6,Pol,2p6
rus1_sz2,2029,1.3297795591870079,ens6,Pol,2p6
rus1_sz3,2029,1.7936859850864686,ens6,Pol,2p6
rus1_sz4,2029,1.7936859850864686,ens6,Pol,2p6
rus1_sz5,2029,0.8185110931540602,ens6,Pol,2p6
rus1_sz2,2025,1.329749117479844,ens7,Pol,2p6
rus1_sz3,2025,1.7936449234961287,ens7,Pol,2p6
rus1_sz4,2025,1.7936449234961287,ens7,Pol,2p6
rus1_sz5,2025,0.8184923555559103,ens7,Pol,2p6
rus1_sz2,2026,1.329749117479844,ens7,Pol,2p6
rus1_sz3,2026,1.7936449234961287,ens7,Pol,2p6
rus1_sz4,2026,1.7936449234961287,ens7,Pol,2p6
rus1_sz5,2026,0.8184923555559103,ens7,Pol,2p6
rus1_sz2,2027,1.329749117479844,ens7,Pol,2p6
rus1_sz3,2027,1.7936449234961287,ens7,Pol,2p6
rus1_sz4,2027,1.7936449234961287,ens7,Pol,2p6
rus1_sz5,2027,0.8184923555559103,ens7,Pol,2p6
rus1_sz2,2028,1.329749117479844,ens7,Pol,2p6
rus1_sz3,2028,1.7936449234961287,ens7,Pol,2p6
rus1_sz4,2028,1.7936449234961287,ens7,Pol,2p6
rus1_sz5,2028,0.8184923555559103,ens7,Pol,2p6
rus1_sz2,2029,1.329749117479844,ens7,Pol,2p6
rus1_sz3,2029,1.7936449234961287,ens7,Pol,2p6
rus1_sz4,2029,1.7936449234961287,ens7,Pol,2p6
rus1_sz5,2029,0.8184923555559103,ens7,Pol,2p6
rus1_sz2,2025,1.329757419763616,ens8,Pol,2p6
rus1_sz3,2025,1.7936561221116758,ens8,Pol,2p6
rus1_sz4,2025,1.7936561221116758,ens8,Pol,2p6
rus1_sz5,2025,0.8184974658099512,ens8,Pol,2p6
rus1_sz2,2026,1.329757419763616,ens8,Pol,2p6
rus1_sz3,2026,1.7936561221116758,ens8,Pol,2p6
rus1_sz4,2026,1.7936561221116758,ens8,Pol,2p6
rus1_sz5,2026,0.8184974658099512,ens8,Pol,2p6
rus1_sz2,2027,1.329757419763616,ens8,Pol,2p6
rus1_sz3,2027,1.7936561221116758,ens8,Pol,2p6
rus1_sz4,2027,1.7936561221116758,ens8,Pol,2p6
rus1_sz5,2027,0.8184974658099512,ens8,Pol,2p6
rus1_sz2,2028,1.329757419763616,ens8,Pol,2p6
rus1_sz3,2028,1.7936561221116758,ens8,Pol,2p6
rus1_sz4,2028,1.7936561221116758,ens8,Pol,2p6
rus1_sz5,2028,0.8184974658099512,ens8,Pol,2p6
rus1_sz2,2029,1.329757419763616,ens8,Pol,2p6
rus1_sz3,2029,1.7936561221116758,ens8,Pol,2p6
rus1_sz4,2029,1.7936561221116758,ens8,Pol,2p6
rus1_sz5,2029,0.8184974658099512,ens8,Pol,2p6
rus1_sz2,2025,1.329757419763616,ens9,Pol,2p6
rus1_sz3,2025,1.7936561221116758,ens9,Pol,2p6
rus1_sz4,2025,1.7936561221116758,ens9,Pol,2p6
rus1_sz5,2025,0.8184974658099512,ens9,Pol,2p6
rus1_sz2,2026,1.329757419763616,ens9,Pol,2p6
rus1_sz3,2026,1.7936561221116758,ens9,Pol,2p6
rus1_sz4,2026,1.7936561221116758,ens9,Pol,2p6
rus1_sz5,2026,0.8184974658099512,ens9,Pol,2p6
rus1_sz2,2027,1.329757419763616,ens9,Pol,2p6
rus1_sz3,2027,1.7936561221116758,ens9,Pol,2p6
rus1_sz4,2027,1.7936561221116758,ens9,Pol,2p6
rus1_sz5,2027,0.8184974658099512,ens9,Pol,2p6
rus1_sz2,2028,1.329757419763616,ens9,Pol,2p6
rus1_sz3,2028,1.7936561221116758,ens9,Pol,2p6
rus1_sz4,2028,1.7936561221116758,ens9,Pol,2p6
rus1_sz5,2028,0.8184974658099512,ens9,Pol,2p6
rus1_sz2,2029,1.329757419763616,ens9,Pol,2p6
rus1_sz3,2029,1.7936561221116758,ens9,Pol,2p6
rus1_sz4,2029,1.7936561221116758,ens9,Pol,2p6
rus1_sz5,2029,0.8184974658099512,ens9,Pol,2p6
rus1_sz2,2030,1.3262926000027735,ens1,Pol,2p6
rus1_sz3,2030,1.7889825665565933,ens1,Pol,2p6
rus1_sz4,2030,1.7889825665565933,ens1,Pol,2p6
rus1_sz5,2030,0.8163647864568689,ens1,Pol,2p6
rus1_sz2,2031,1.3262926000027735,ens1,Pol,2p6
rus1_sz3,2031,1.7889825665565933,ens1,Pol,2p6
rus1_sz4,2031,1.7889825665565933,ens1,Pol,2p6
rus1_sz5,2031,0.8163647864568689,ens1,Pol,2p6
rus1_sz2,2032,1.3262926000027735,ens1,Pol,2p6
rus1_sz3,2032,1.7889825665565933,ens1,Pol,2p6
rus1_sz4,2032,1.7889825665565933,ens1,Pol,2p6
rus1_sz5,2032,0.8163647864568689,ens1,Pol,2p6
rus1_sz2,2033,1.3262926000027735,ens1,Pol,2p6
rus1_sz3,2033,1.7889825665565933,ens1,Pol,2p6
rus1_sz4,2033,1.7889825665565933,ens1,Pol,2p6
rus1_sz5,2033,0.8163647864568689,ens1,Pol,2p6
rus1_sz2,2034,1.3262926000027735,ens1,Pol,2p6
rus1_sz3,2034,1.7889825665565933,ens1,Pol,2p6
rus1_sz4,2034,1.7889825665565933,ens1,Pol,2p6
rus1_sz5,2034,0.8163647864568689,ens1,Pol,2p6
rus1_sz2,2030,1.3260767406247018,ens10,Pol,2p6
rus1_sz3,2030,1.7886914025523628,ens10,Pol,2p6
rus1_sz4,2030,1.7886914025523628,ens10,Pol,2p6
rus1_sz5,2030,0.8162319198518045,ens10,Pol,2p6
rus1_sz2,2031,1.3260767406247018,ens10,Pol,2p6
rus1_sz3,2031,1.7886914025523628,ens10,Pol,2p6
rus1_sz4,2031,1.7886914025523628,ens10,Pol,2p6
rus1_sz5,2031,0.8162319198518045,ens10,Pol,2p6
rus1_sz2,2032,1.3260767406247018,ens10,Pol,2p6
rus1_sz3,2032,1.7886914025523628,ens10,Pol,2p6
rus1_sz4,2032,1.7886914025523628,ens10,Pol,2p6
rus1_sz5,2032,0.8162319198518045,ens10,Pol,2p6
rus1_sz2,2033,1.3260767406247018,ens10,Pol,2p6
rus1_sz3,2033,1.7886914025523628,ens10,Pol,2p6
rus1_sz4,2033,1.7886914025523628,ens10,Pol,2p6
rus1_sz5,2033,0.8162319198518045,ens10,Pol,2p6
rus1_sz2,2034,1.3260767406247018,ens10,Pol,2p6
rus1_sz3,2034,1.7886914025523628,ens10,Pol,2p6
rus1_sz4,2034,1.7886914025523628,ens10,Pol,2p6
rus1_sz5,2034,0.8162319198518045,ens10,Pol,2p6
rus1_sz2,2030,1.326098880048094,ens11,Pol,2p6
rus1_sz3,2030,1.7887212655271558,ens11,Pol,2p6
rus1_sz4,2030,1.7887212655271558,ens11,Pol,2p6
rus1_sz5,2030,0.8162455471959138,ens11,Pol,2p6
rus1_sz2,2031,1.326098880048094,ens11,Pol,2p6
rus1_sz3,2031,1.7887212655271558,ens11,Pol,2p6
rus1_sz4,2031,1.7887212655271558,ens11,Pol,2p6
rus1_sz5,2031,0.8162455471959138,ens11,Pol,2p6
rus1_sz2,2032,1.326098880048094,ens11,Pol,2p6
rus1_sz3,2032,1.7887212655271558,ens11,Pol,2p6
rus1_sz4,2032,1.7887212655271558,ens11,Pol,2p6
rus1_sz5,2032,0.8162455471959138,ens11,Pol,2p6
rus1_sz2,2033,1.326098880048094,ens11,Pol,2p6
rus1_sz3,2033,1.7887212655271558,ens11,Pol,2p6
rus1_sz4,2033,1.7887212655271558,ens11,Pol,2p6
rus1_sz5,2033,0.8162455471959138,ens11,Pol,2p6
rus1_sz2,2034,1.326098880048094,ens11,Pol,2p6
rus1_sz3,2034,1.7887212655271558,ens11,Pol,2p6
rus1_sz4,2034,1.7887212655271558,ens11,Pol,2p6
rus1_sz5,2034,0.8162455471959138,ens11,Pol,2p6
rus1_sz2,2030,1.326098880048094,ens12,Pol,2p6
rus1_sz3,2030,1.7887212655271558,ens12,Pol,2p6
rus1_sz4,2030,1.7887212655271558,ens12,Pol,2p6
rus1_sz5,2030,0.8162455471959138,ens12,Pol,2p6
rus1_sz2,2031,1.326098880048094,ens12,Pol,2p6
rus1_sz3,2031,1.7887212655271558,ens12,Pol,2p6
rus1_sz4,2031,1.7887212655271558,ens12,Pol,2p6
rus1_sz5,2031,0.8162455471959138,ens12,Pol,2p6
rus1_sz2,2032,1.326098880048094,ens12,Pol,2p6
rus1_sz3,2032,1.7887212655271558,ens12,Pol,2p6
rus1_sz4,2032,1.7887212655271558,ens12,Pol,2p6
rus1_sz5,2032,0.8162455471959138,ens12,Pol,2p6
rus1_sz2,2033,1.326098880048094,ens12,Pol,2p6
rus1_sz3,2033,1.7887212655271558,ens12,Pol,2p6
rus1_sz4,2033,1.7887212655271558,ens12,Pol,2p6
rus1_sz5,2033,0.8162455471959138,ens12,Pol,2p6
rus1_sz2,2034,1.326098880048094,ens12,Pol,2p6
rus1_sz3,2034,1.7887212655271558,ens12,Pol,2p6
rus1_sz4,2034,1.7887212655271558,ens12,Pol,2p6
rus1_sz5,2034,0.8162455471959138,ens12,Pol,2p6
rus1_sz2,2030,1.3262593908676854,ens13,Pol,2p6
rus1_sz3,2030,1.788937772094404,ens13,Pol,2p6
rus1_sz4,2030,1.788937772094404,ens13,Pol,2p6
rus1_sz5,2030,0.8163443454407051,ens13,Pol,2p6
rus1_sz2,2031,1.3262593908676854,ens13,Pol,2p6
rus1_sz3,2031,1.788937772094404,ens13,Pol,2p6
rus1_sz4,2031,1.788937772094404,ens13,Pol,2p6
rus1_sz5,2031,0.8163443454407051,ens13,Pol,2p6
rus1_sz2,2032,1.3262593908676854,ens13,Pol,2p6
rus1_sz3,2032,1.788937772094404,ens13,Pol,2p6
rus1_sz4,2032,1.788937772094404,ens13,Pol,2p6
rus1_sz5,2032,0.8163443454407051,ens13,Pol,2p6
rus1_sz2,2033,1.3262593908676854,ens13,Pol,2p6
rus1_sz3,2033,1.788937772094404,ens13,Pol,2p6
rus1_sz4,2033,1.788937772094404,ens13,Pol,2p6
rus1_sz5,2033,0.8163443454407051,ens13,Pol,2p6
