year,ens,scen,rcp,usd_rub,ship_type,dir,value
2025,ens2,Pol,2p6,high,1A,West,73.07778489283184
2025,ens2,Pol,2p6,high,1AS,East,9.095087615096014
2025,ens2,Pol,2p6,high,1AS,West,71.72235179590552
2025,ens2,Pol,2p6,low,1A,East,8.630827342674138
2025,ens2,Pol,2p6,low,1A,West,73.07778489283184
2025,ens2,Pol,2p6,low,1AS,East,9.095087615096014
2025,ens2,Pol,2p6,low,1AS,West,71.72235179590552
2025,ens2,Ref,2p6,base,1A,East,8.631076475304129
2025,ens2,Ref,2p6,base,1A,West,73.07855772677655
2025,ens2,Ref,2p6,base,1AS,East,9.095392860922786
2025,ens2,Ref,2p6,base,1AS,West,71.72305737035181
2025,ens2,Ref,2p6,discounted,1A,East,8.631076475304129
2025,ens2,Ref,2p6,discounted,1A,West,73.07855772677655
2025,ens2,Ref,2p6,discounted,1AS,East,9.095392860922786
2025,ens2,Ref,2p6,discounted,1AS,West,71.72305737035181
2025,ens2,Ref,2p6,high,1A,East,8.631076475304129
2025,ens2,Ref,2p6,high,1A,West,73.07855772677655
2025,ens2,Ref,2p6,high,1AS,East,9.095392860922786
2025,ens2,Ref,2p6,high,1AS,West,71.72305737035181
2025,ens2,Ref,2p6,low,1A,East,8.631076475304129
2025,ens2,Ref,2p6,low,1A,West,73.07855772677655
2025,ens2,Ref,2p6,low,1AS,East,9.095392860922786
2025,ens2,Ref,2p6,low,1AS,West,71.72305737035181
2025,ens2,Ref,8p5,base,1A,East,12.955579861841134
2025,ens2,Ref,8p5,base,1A,West,68.75269171813996
2025,ens2,Ref,8p5,base,1AS,East,17.997880810093957
2025,ens2,Ref,8p5,base,1AS,West,62.81922166081658
2025,ens2,Ref,8p5,discounted,1A,East,12.955579861841134
2025,ens2,Ref,8p5,discounted,1A,West,68.75269171813996
2025,ens2,Ref,8p5,discounted,1AS,East,17.98736264692816
2025,ens2,Ref,8p5,discounted,1AS,West,62.829739823982386
2025,ens2,Ref,8p5,high,1A,East,12.955579861841134
2025,ens2,Ref,8p5,high,1A,West,68.75269171813996
2025,ens2,Ref,8p5,high,1AS,East,18.03088032966622
2025,ens2,Ref,8p5,high,1AS,West,62.78622214124432
2025,ens2,Ref,8p5,low,1A,East,12.955579861841134
2025,ens2,Ref,8p5,low,1A,West,68.75269171813996
2025,ens2,Ref,8p5,low,1AS,East,17.746961416504675
2025,ens2,Ref,8p5,low,1AS,West,63.070141054405866
2025,ens3,Pol,2p6,base,1A,East,20.505257017175076
2025,ens3,Pol,2p6,base,1A,West,61.20267390728112
2025,ens3,Pol,2p6,base,1AS,East,21.83127987542518
2025,ens3,Pol,2p6,base,1AS,West,58.98548565539434
2025,ens3,Pol,2p6,discounted,1A,East,21.081311414083224
2025,ens3,Pol,2p6,discounted,1A,West,60.62661951037297
2025,ens3,Pol,2p6,discounted,1AS,East,22.339686987584372
2025,ens3,Pol,2p6,discounted,1AS,West,58.47707854323515
2025,ens3,Pol,2p6,high,1A,East,20.652394887651173
2025,ens3,Pol,2p6,high,1A,West,61.055536036805016
2025,ens3,Pol,2p6,high,1AS,East,21.968479114057978
2025,ens3,Pol,2p6,high,1AS,West,58.84828641676155
2025,ens3,Pol,2p6,low,1A,East,19.425121087868224
2025,ens3,Pol,2p6,low,1A,West,62.282809836587965
2025,ens3,Pol,2p6,low,1AS,East,20.797505024414438
2025,ens3,Pol,2p6,low,1AS,West,60.01926050640509
2025,ens3,Ref,2p6,base,1A,East,20.506152077145217
2025,ens3,Ref,2p6,base,1A,West,61.203822780460364
2025,ens3,Ref,2p6,base,1AS,East,21.83234669042546
2025,ens3,Ref,2p6,base,1AS,West,58.98644048094016
2025,ens3,Ref,2p6,discounted,1A,East,21.08221779282411
2025,ens3,Ref,2p6,discounted,1A,West,60.62775706478147
2025,ens3,Ref,2p6,discounted,1AS,East,22.340758480537627
2025,ens3,Ref,2p6,discounted,1AS,West,58.478028690828
2025,ens3,Ref,2p6,high,1A,East,20.653293133919263
2025,ens3,Ref,2p6,high,1A,West,61.05668172368632
2025,ens3,Ref,2p6,high,1AS,East,21.969547621375963
2025,ens3,Ref,2p6,high,1AS,West,58.84923954998966
2025,ens3,Ref,2p6,low,1A,East,19.425985776203337
2025,ens3,Ref,2p6,low,1A,West,62.28398908140224
2025,ens3,Ref,2p6,low,1AS,East,20.79854912635219
2025,ens3,Ref,2p6,low,1AS,West,60.020238045013436
2025,ens3,Ref,8p5,base,1A,East,8.63165221625137
2025,ens3,Ref,8p5,base,1A,West,73.08343247422769
2025,ens3,Ref,8p5,base,1AS,East,9.095999574363022
2025,ens3,Ref,8p5,base,1AS,West,71.72784169836785
2025,ens3,Ref,8p5,discounted,1A,East,8.63165221625137
2025,ens3,Ref,8p5,discounted,1A,West,73.08343247422769
2025,ens3,Ref,8p5,discounted,1AS,East,9.095999574363022
2025,ens3,Ref,8p5,discounted,1AS,West,71.72784169836785
2025,ens3,Ref,8p5,high,1A,East,8.63165221625137
2025,ens3,Ref,8p5,high,1A,West,73.08343247422769
2025,ens3,Ref,8p5,high,1AS,East,9.095999574363022
2025,ens3,Ref,8p5,high,1AS,West,71.72784169836785
2025,ens3,Ref,8p5,low,1A,East,8.63165221625137
2025,ens3,Ref,8p5,low,1A,West,73.08343247422769
2025,ens3,Ref,8p5,low,1AS,East,9.095999574363022
2025,ens3,Ref,8p5,low,1AS,West,71.72784169836785
2025,ens4,Pol,2p6,base,1A,East,21.16039146790648
2025,ens4,Pol,2p6,base,1A,West,60.54617683445011
2025,ens4,Pol,2p6,base,1AS,East,22.57895570275537
2025,ens4,Pol,2p6,base,1AS,West,58.23646206770008
2025,ens4,Pol,2p6,discounted,1A,East,21.064727549408595
2025,ens4,Pol,2p6,discounted,1A,West,60.64184075294799
2025,ens4,Pol,2p6,discounted,1AS,East,22.568441054487746
2025,ens4,Pol,2p6,discounted,1AS,West,58.246976715967705
2025,ens4,Pol,2p6,high,1A,East,21.22024388951759
2025,ens4,Pol,2p6,high,1A,West,60.486324412839
2025,ens4,Pol,2p6,high,1AS,East,22.61194396341653
2025,ens4,Pol,2p6,high,1AS,West,58.203473807038925
2025,ens4,Pol,2p6,low,1A,East,20.70975219201159
2025,ens4,Pol,2p6,low,1A,West,60.996816110345
2025,ens4,Pol,2p6,low,1AS,East,22.328110442849113
2025,ens4,Pol,2p6,low,1AS,West,58.48730732760634
2025,ens4,Ref,2p6,base,1A,East,21.161027729336546
2025,ens4,Ref,2p6,base,1A,West,60.54656253959476
2025,ens4,Ref,2p6,base,1AS,East,22.579736403896725
2025,ens4,Ref,2p6,base,1AS,West,58.236692186831796
2025,ens4,Ref,2p6,discounted,1A,East,21.065363561749024
2025,ens4,Ref,2p6,discounted,1A,West,60.64222670718228
2025,ens4,Ref,2p6,discounted,1AS,East,22.569221842706455
2025,ens4,Ref,2p6,discounted,1AS,West,58.247206748022066
2025,ens4,Ref,2p6,high,1A,East,21.220880285286974
2025,ens4,Ref,2p6,high,1A,West,60.486709983644324
2025,ens4,Ref,2p6,high,1AS,East,22.61272437604867
2025,ens4,Ref,2p6,high,1AS,West,58.203704214679846
2025,ens4,Ref,2p6,low,1A,East,20.71038658192826
2025,ens4,Ref,2p6,low,1A,West,60.99720368700304
2025,ens4,Ref,2p6,low,1AS,East,22.328892577951798
2025,ens4,Ref,2p6,low,1AS,West,58.48753601277672
2025,ens4,Ref,8p5,base,1A,East,12.950870004124365
2025,ens4,Ref,8p5,base,1A,West,68.75229174298326
2025,ens4,Ref,8p5,base,1AS,East,17.346964704855658
2025,ens4,Ref,8p5,base,1AS,West,63.46508366468964
2025,ens4,Ref,8p5,discounted,1A,East,12.950870004124365
2025,ens4,Ref,8p5,discounted,1A,West,68.75229174298326
2025,ens4,Ref,8p5,discounted,1AS,East,18.040374851778946
2025,ens4,Ref,8p5,discounted,1AS,West,62.77167351776635
2025,ens4,Ref,8p5,high,1A,East,12.950870004124365
2025,ens4,Ref,8p5,high,1A,West,68.75229174298326
2025,ens4,Ref,8p5,high,1AS,East,17.474254966945015
2025,ens4,Ref,8p5,high,1AS,West,63.337793402600276
2025,ens4,Ref,8p5,low,1A,East,12.950870004124365
2025,ens4,Ref,8p5,low,1A,West,68.75229174298326
2025,ens4,Ref,8p5,low,1AS,East,16.39726817693956
2025,ens4,Ref,8p5,low,1AS,West,64.41478019260573
2025,ens5,Pol,2p6,base,1A,East,8.630467510468172
2025,ens5,Pol,2p6,base,1A,West,73.07473816978883
2025,ens5,Pol,2p6,base,1AS,East,9.094708427179254
2025,ens5,Pol,2p6,base,1AS,West,71.71936158291214
2025,ens5,Pol,2p6,discounted,1A,East,8.630467510468172
2025,ens5,Pol,2p6,discounted,1A,West,73.07473816978883
2025,ens5,Pol,2p6,discounted,1AS,East,9.094708427179254
2025,ens5,Pol,2p6,discounted,1AS,West,71.71936158291214
2025,ens5,Pol,2p6,high,1A,East,8.630467510468172
2025,ens5,Pol,2p6,high,1A,West,73.07473816978883
2025,ens5,Pol,2p6,high,1AS,East,9.094708427179254
2025,ens5,Pol,2p6,high,1AS,West,71.71936158291214
2025,ens5,Pol,2p6,low,1A,East,8.630467510468172
2025,ens5,Pol,2p6,low,1A,West,73.07473816978883
2025,ens5,Pol,2p6,low,1AS,East,9.094708427179254
2025,ens5,Pol,2p6,low,1AS,West,71.71936158291214
2025,ens5,Ref,2p6,base,1A,East,8.630716637212103
2025,ens5,Ref,2p6,base,1A,West,73.07551100961959
2025,ens5,Ref,2p6,base,1AS,East,9.095013665022638
2025,ens5,Ref,2p6,base,1AS,West,71.72006716534179
2025,ens5,Ref,2p6,discounted,1A,East,8.630716637212103
2025,ens5,Ref,2p6,discounted,1A,West,73.07551100961959
2025,ens5,Ref,2p6,discounted,1AS,East,9.095013665022638
2025,ens5,Ref,2p6,discounted,1AS,West,71.72006716534179
2025,ens5,Ref,2p6,high,1A,East,8.630716637212103
2025,ens5,Ref,2p6,high,1A,West,73.07551100961959
2025,ens5,Ref,2p6,high,1AS,East,9.095013665022638
2025,ens5,Ref,2p6,high,1AS,West,71.72006716534179
2025,ens5,Ref,2p6,low,1A,East,8.630716637212103
2025,ens5,Ref,2p6,low,1A,West,73.07551100961959
2025,ens5,Ref,2p6,low,1AS,East,9.095013665022638
2025,ens5,Ref,2p6,low,1AS,West,71.72006716534179
2025,ens5,Ref,8p5,base,1A,East,11.78049117197315
2025,ens5,Ref,8p5,base,1A,West,69.92471450828386
2025,ens5,Ref,8p5,base,1AS,East,12.812612641381998
2025,ens5,Ref,8p5,base,1AS,West,68.0014573687094
2025,ens5,Ref,8p5,discounted,1A,East,12.42019330848373
2025,ens5,Ref,8p5,discounted,1A,West,69.28501237177328
2025,ens5,Ref,8p5,discounted,1AS,East,13.504769811864199
2025,ens5,Ref,8p5,discounted,1AS,West,67.30930019822719
2025,ens5,Ref,8p5,high,1A,East,11.935748598987836
2025,ens5,Ref,8p5,high,1A,West,69.76945708126917
2025,ens5,Ref,8p5,high,1AS,East,12.939769107458847
2025,ens5,Ref,8p5,high,1AS,West,67.87430090263254
2025,ens5,Ref,8p5,low,1A,East,10.65602582594973
2025,ens5,Ref,8p5,low,1A,West,71.04917985430727
2025,ens5,Ref,8p5,low,1AS,East,11.862545729885937
2025,ens5,Ref,8p5,low,1AS,West,68.95152428020545
2025,ens6,Pol,2p6,base,1A,East,8.436536137681058
2025,ens6,Pol,2p6,base,1A,West,73.27275740887471
2025,ens6,Pol,2p6,base,1AS,East,9.099245428593816
2025,ens6,Pol,2p6,base,1AS,West,71.71886786258978
2025,ens6,Pol,2p6,discounted,1A,East,8.348772471540263
2025,ens6,Pol,2p6,discounted,1A,West,73.36052107501551
2025,ens6,Pol,2p6,discounted,1AS,East,9.099245428593816
2025,ens6,Pol,2p6,discounted,1AS,West,71.71886786258978
2025,ens6,Pol,2p6,high,1A,East,8.461419768149886
2025,ens6,Pol,2p6,high,1A,West,73.24787377840589
2025,ens6,Pol,2p6,high,1AS,East,9.099245428593816
2025,ens6,Pol,2p6,high,1AS,West,71.71886786258978
2025,ens6,Pol,2p6,low,1A,East,8.249544069547072
2025,ens6,Pol,2p6,low,1A,West,73.4597494770087
2025,ens6,Pol,2p6,low,1AS,East,9.099245428593816
2025,ens6,Pol,2p6,low,1AS,West,71.71886786258978
2025,ens6,Ref,2p6,base,1A,East,8.436820680810248
2025,ens6,Ref,2p6,base,1A,West,73.27383548784512
2025,ens6,Ref,2p6,base,1AS,East,9.099589109768278
2025,ens6,Ref,2p6,base,1AS,West,71.71987194177937
2025,ens6,Ref,2p6,discounted,1A,East,8.349056332464448
2025,ens6,Ref,2p6,discounted,1A,West,73.36159983619092
2025,ens6,Ref,2p6,discounted,1AS,East,9.099589109768278
2025,ens6,Ref,2p6,discounted,1AS,West,71.71987194177937
2025,ens6,Ref,2p6,high,1A,East,8.4617044861699
2025,ens6,Ref,2p6,high,1A,West,73.24895168248547
2025,ens6,Ref,2p6,high,1AS,East,9.099589109768278
2025,ens6,Ref,2p6,high,1AS,West,71.71987194177937
2025,ens6,Ref,2p6,low,1A,East,8.249827036455756
2025,ens6,Ref,2p6,low,1A,West,73.46082913219962
2025,ens6,Ref,2p6,low,1AS,East,9.099589109768278
2025,ens6,Ref,2p6,low,1AS,West,71.71987194177937
2025,ens6,Ref,8p5,base,1A,East,8.631004507685724
2025,ens6,Ref,8p5,base,1A,West,73.07794838334516
2025,ens6,Ref,8p5,base,1AS,East,9.095317021742757
2025,ens6,Ref,8p5,base,1AS,West,71.72245932934982
2025,ens6,Ref,8p5,discounted,1A,East,8.631004507685724
2025,ens6,Ref,8p5,discounted,1A,West,73.07794838334516
2025,ens6,Ref,8p5,discounted,1AS,East,9.095317021742757
2025,ens6,Ref,8p5,discounted,1AS,West,71.72245932934982
2025,ens6,Ref,8p5,high,1A,East,8.631004507685724
2025,ens6,Ref,8p5,high,1A,West,73.07794838334516
2025,ens6,Ref,8p5,high,1AS,East,9.095317021742757
2025,ens6,Ref,8p5,high,1AS,West,71.72245932934982
2025,ens6,Ref,8p5,low,1A,East,8.631004507685724
2025,ens6,Ref,8p5,low,1A,West,73.07794838334516
2025,ens6,Ref,8p5,low,1AS,East,9.095317021742757
2025,ens6,Ref,8p5,low,1AS,West,71.72245932934982
2025,ens7,Pol,2p6,base,1A,East,8.633451644520534
2025,ens7,Pol,2p6,base,1A,West,73.07277600231116
2025,ens7,Pol,2p6,base,1AS,East,13.484153391356813
2025,ens7,Pol,2p6,base,1AS,West,67.33092743900761
2025,ens7,Pol,2p6,discounted,1A,East,8.633451644520534
2025,ens7,Pol,2p6,discounted,1A,West,73.07277600231116
2025,ens7,Pol,2p6,discounted,1AS,East,13.398604914504244
2025,ens7,Pol,2p6,discounted,1AS,West,67.41647591586019
2025,ens7,Pol,2p6,high,1A,East,8.633451644520534
2025,ens7,Pol,2p6,high,1A,West,73.07277600231116
2025,ens7,Pol,2p6,high,1AS,East,13.507555085920579
2025,ens7,Pol,2p6,high,1AS,West,67.30752574444385
2025,ens7,Pol,2p6,low,1A,East,8.633451644520534
2025,ens7,Pol,2p6,low,1A,West,73.07277600231116
2025,ens7,Pol,2p6,low,1AS,East,13.30723637069041
2025,ens7,Pol,2p6,low,1AS,West,67.50784445967402
2025,ens7,Ref,2p6,base,1A,East,8.633737189158364
2025,ens7,Ref,2p6,base,1A,West,73.07385307977295
2025,ens7,Ref,2p6,base,1AS,East,13.48467448812646
2025,ens7,Ref,2p6,base,1AS,West,67.33175410260206
2025,ens7,Ref,2p6,discounted,1A,East,8.633737189158364
2025,ens7,Ref,2p6,discounted,1A,West,73.07385307977295
2025,ens7,Ref,2p6,discounted,1AS,East,13.399126276076727
2025,ens7,Ref,2p6,discounted,1AS,West,67.41730231465179
2025,ens7,Ref,2p6,high,1A,East,8.633737189158364
2025,ens7,Ref,2p6,high,1A,West,73.07385307977295
2025,ens7,Ref,2p6,high,1AS,East,13.508076084437802
2025,ens7,Ref,2p6,high,1AS,West,67.30835250629072
2025,ens7,Ref,2p6,low,1A,East,8.633737189158364
2025,ens7,Ref,2p6,low,1A,West,73.07385307977295
2025,ens7,Ref,2p6,low,1AS,East,13.307757851404144
2025,ens7,Ref,2p6,low,1AS,West,67.50867073932437
2025,ens7,Ref,8p5,base,1A,East,12.952116634851837
2025,ens7,Ref,8p5,base,1A,West,68.75581428960436
2025,ens7,Ref,8p5,base,1AS,East,13.649614502389941
2025,ens7,Ref,8p5,base,1AS,West,67.16715102842959
2025,ens7,Ref,8p5,discounted,1A,East,12.952116634851837
2025,ens7,Ref,8p5,discounted,1A,West,68.75581428960436
2025,ens7,Ref,8p5,discounted,1AS,East,13.649614502389941
2025,ens7,Ref,8p5,discounted,1AS,West,67.16715102842959
2025,ens7,Ref,8p5,high,1A,East,12.952116634851837
2025,ens7,Ref,8p5,high,1A,West,68.75581428960436
2025,ens7,Ref,8p5,high,1AS,East,13.649614502389941
2025,ens7,Ref,8p5,high,1AS,West,67.16715102842959
2025,ens7,Ref,8p5,low,1A,East,12.952116634851837
2025,ens7,Ref,8p5,low,1A,West,68.75581428960436
2025,ens7,Ref,8p5,low,1AS,East,13.649614502389941
2025,ens7,Ref,8p5,low,1AS,West,67.16715102842959
2025,ens8,Pol,2p6,base,1A,East,17.056419033053867
2025,ens8,Pol,2p6,base,1A,West,64.65083058035253
2025,ens8,Pol,2p6,base,1AS,East,25.626318561083956
2025,ens8,Pol,2p6,base,1AS,West,55.18977308955353
2025,ens8,Pol,2p6,discounted,1A,East,17.008453789441838
2025,ens8,Pol,2p6,discounted,1A,West,64.69879582396456
2025,ens8,Pol,2p6,discounted,1AS,East,26.762811977420238
2025,ens8,Pol,2p6,discounted,1AS,West,54.05327967321725
2025,ens8,Pol,2p6,high,1A,East,17.086324933431918
2025,ens8,Pol,2p6,high,1A,West,64.62092467997448
2025,ens8,Pol,2p6,high,1AS,East,25.88182515066875
2025,ens8,Pol,2p6,high,1AS,West,54.934266499968736
2025,ens8,Pol,2p6,low,1A,East,16.831248553783823
2025,ens8,Pol,2p6,low,1A,West,64.87600105962257
2025,ens8,Pol,2p6,low,1AS,East,23.69822665557199
2025,ens8,Pol,2p6,low,1AS,West,57.117864995065496
2025,ens8,Ref,2p6,base,1A,East,17.05692446187175
2025,ens8,Ref,2p6,base,1A,West,64.65134711810934
2025,ens8,Ref,2p6,base,1AS,East,25.627299892702613
2025,ens8,Ref,2p6,base,1AS,West,55.18980257820793
2025,ens8,Ref,2p6,discounted,1A,East,17.00895908710438
2025,ens8,Ref,2p6,discounted,1A,West,64.69931249287671
2025,ens8,Ref,2p6,discounted,1AS,East,26.763787902446982
2025,ens8,Ref,2p6,discounted,1AS,West,54.05331456846356
2025,ens8,Ref,2p6,high,1A,East,17.086830427260587
2025,ens8,Ref,2p6,high,1A,West,64.62144115272051
2025,ens8,Ref,2p6,high,1AS,East,25.882806415036892
2025,ens8,Ref,2p6,high,1AS,West,54.934296055873645
2025,ens8,Ref,2p6,low,1A,East,16.83175307967259
2025,ens8,Ref,2p6,low,1A,West,64.8765185003085
2025,ens8,Ref,2p6,low,1AS,East,23.699188146581303
2025,ens8,Ref,2p6,low,1AS,West,57.11791432432924
2025,ens8,Ref,8p5,base,1A,East,20.852572462873866
2025,ens8,Ref,8p5,base,1A,West,60.85365518395782
2025,ens8,Ref,8p5,base,1AS,East,22.112825211833655
2025,ens8,Ref,8p5,base,1AS,West,58.70225561853077
2025,ens8,Ref,8p5,discounted,1A,East,21.373571651902665
2025,ens8,Ref,8p5,discounted,1A,West,60.33265599492903
2025,ens8,Ref,8p5,discounted,1AS,East,22.60730959800909
2025,ens8,Ref,8p5,discounted,1AS,West,58.20777123235534
2025,ens8,Ref,8p5,high,1A,East,20.956554372358376
2025,ens8,Ref,8p5,high,1A,West,60.74967327447332
2025,ens8,Ref,8p5,high,1AS,East,22.21336058702885
2025,ens8,Ref,8p5,high,1AS,West,58.60172024333558
2025,ens8,Ref,8p5,low,1A,East,20.08587403542128
2025,ens8,Ref,8p5,low,1A,West,61.62035361141041
2025,ens8,Ref,8p5,low,1AS,East,21.350700655911282
2025,ens8,Ref,8p5,low,1AS,West,59.46438017445315
2025,ens9,Pol,2p6,base,1A,East,16.818196781788448
2025,ens9,Pol,2p6,base,1A,West,64.88871217609307
2025,ens9,Pol,2p6,base,1AS,East,21.622657774694396
2025,ens9,Pol,2p6,base,1AS,West,59.19309693585209
2025,ens9,Pol,2p6,discounted,1A,East,16.72218293241917
2025,ens9,Pol,2p6,discounted,1A,West,64.98472602546234
2025,ens9,Pol,2p6,discounted,1AS,East,22.083415417861683
2025,ens9,Pol,2p6,discounted,1AS,West,58.7323392926848
2025,ens9,Pol,2p6,high,1A,East,16.878134709160793
2025,ens9,Pol,2p6,high,1A,West,64.82877424872072
2025,ens9,Pol,2p6,high,1AS,East,21.788178480127744
2025,ens9,Pol,2p6,high,1AS,West,59.02757623041874
2025,ens9,Pol,2p6,low,1A,East,16.3669919747186
2025,ens9,Pol,2p6,low,1A,West,65.33991698316291
2025,ens9,Pol,2p6,low,1AS,East,20.37492346098101
2025,ens9,Pol,2p6,low,1AS,West,60.44083124956548
2025,ens9,Ref,2p6,base,1A,East,16.818984560406893
2025,ens9,Ref,2p6,base,1A,West,64.89030898614888
2025,ens9,Ref,2p6,base,1AS,East,21.62382149619585
2025,ens9,Ref,2p6,base,1AS,West,59.194291794987734
2025,ens9,Ref,2p6,discounted,1A,East,16.722968772469326
2025,ens9,Ref,2p6,discounted,1A,West,64.98632477408644
2025,ens9,Ref,2p6,discounted,1AS,East,22.084585447851733
2025,ens9,Ref,2p6,discounted,1AS,West,58.73352784333185
2025,ens9,Ref,2p6,high,1A,East,16.87892364441162
2025,ens9,Ref,2p6,high,1A,West,64.83036990214416
2025,ens9,Ref,2p6,high,1AS,East,21.7893447173547
2025,ens9,Ref,2p6,high,1AS,West,59.028768573828884
2025,ens9,Ref,2p6,low,1A,East,16.36777020014723
2025,ens9,Ref,2p6,low,1A,West,65.34152334640854
2025,ens9,Ref,2p6,low,1AS,East,20.37605761291992
2025,ens9,Ref,2p6,low,1AS,West,60.44205567826367
2025,ens9,Ref,8p5,base,1A,East,17.06410444247629
2025,ens9,Ref,8p5,base,1A,West,64.64314517093011
2025,ens9,Ref,8p5,base,1AS,East,18.0431529703202
2025,ens9,Ref,8p5,base,1AS,West,62.77293868031729
2025,ens9,Ref,8p5,discounted,1A,East,17.01620480843506
2025,ens9,Ref,8p5,discounted,1A,West,64.69104480497134
2025,ens9,Ref,8p5,discounted,1AS,East,17.99542624979229
2025,ens9,Ref,8p5,discounted,1AS,West,62.8206654008452
2025,ens9,Ref,8p5,high,1A,East,17.09396711022489
2025,ens9,Ref,8p5,high,1A,West,64.61328250318151
2025,ens9,Ref,8p5,high,1AS,East,18.071137372371787
2025,ens9,Ref,8p5,high,1AS,West,62.7449542782657
2025,ens9,Ref,8p5,low,1A,East,16.83920210673488
2025,ens9,Ref,8p5,low,1A,West,64.86804750667152
2025,ens9,Ref,8p5,low,1AS,East,17.830777391640726
2025,ens9,Ref,8p5,low,1AS,West,62.985314258996766
2026,ens1,Pol,2p6,base,1A,East,20.721675276264392
2026,ens1,Pol,2p6,base,1A,West,60.955187864321076
2026,ens1,Pol,2p6,base,1AS,East,29.62006547317777
2026,ens1,Pol,2p6,base,1AS,West,51.16597112134102
2026,ens1,Pol,2p6,discounted,1A,East,21.34546782821331
2026,ens1,Pol,2p6,discounted,1A,West,60.33139531237216
2026,ens1,Pol,2p6,discounted,1AS,East,31.395057809949765
2026,ens1,Pol,2p6,discounted,1AS,West,49.39097878456903
2026,ens1,Pol,2p6,high,1A,East,20.838869305611997
2026,ens1,Pol,2p6,high,1A,West,60.83799383497347
2026,ens1,Pol,2p6,high,1AS,East,29.96090106435639
2026,ens1,Pol,2p6,high,1AS,West,50.825135530162406
2026,ens1,Pol,2p6,low,1A,East,19.86702830909371
2026,ens1,Pol,2p6,low,1A,West,61.809834831491756
2026,ens1,Pol,2p6,low,1AS,East,27.048710715699265
2026,ens1,Pol,2p6,low,1AS,West,53.737325878819526
2026,ens1,Ref,2p6,base,1A,East,20.721324494095374
2026,ens1,Ref,2p6,base,1A,West,60.95533425317517
2026,ens1,Ref,2p6,base,1AS,East,29.619366214071828
2026,ens1,Ref,2p6,base,1AS,West,51.16646821639237
2026,ens1,Ref,2p6,discounted,1A,East,21.34511842293166
2026,ens1,Ref,2p6,discounted,1A,West,60.33154032433888
2026,ens1,Ref,2p6,discounted,1AS,East,31.394379389076885
2026,ens1,Ref,2p6,discounted,1AS,West,49.3914550413873
2026,ens1,Ref,2p6,high,1A,East,20.838518389380077
2026,ens1,Ref,2p6,high,1A,West,60.83814035789047
2026,ens1,Ref,2p6,high,1AS,East,29.96020422663084
2026,ens1,Ref,2p6,high,1AS,West,50.825630203833356
2026,ens1,Ref,2p6,low,1A,East,19.866683999484376
2026,ens1,Ref,2p6,low,1A,West,61.809974747786164
2026,ens1,Ref,2p6,low,1AS,East,27.048017395741976
2026,ens1,Ref,2p6,low,1AS,West,53.73781703472222
2026,ens1,Ref,8p5,base,1A,East,20.36341616079006
2026,ens1,Ref,8p5,base,1A,West,61.3154909129448
2026,ens1,Ref,8p5,base,1AS,East,26.552442860940243
2026,ens1,Ref,8p5,base,1AS,West,54.235615374124656
2026,ens1,Ref,8p5,discounted,1A,East,20.812340419226278
2026,ens1,Ref,8p5,discounted,1A,West,60.86656665450859
2026,ens1,Ref,8p5,discounted,1AS,East,26.99602147297499
2026,ens1,Ref,8p5,discounted,1AS,West,53.79203676208991
2026,ens1,Ref,8p5,high,1A,East,20.53020851409959
2026,ens1,Ref,8p5,high,1A,West,61.14869855963528
2026,ens1,Ref,8p5,high,1AS,East,26.68050459718224
2026,ens1,Ref,8p5,high,1AS,West,54.10755363788266
2026,ens1,Ref,8p5,low,1A,East,19.136013866484
2026,ens1,Ref,8p5,low,1A,West,62.54289320725086
2026,ens1,Ref,8p5,low,1AS,East,25.578863303911625
2026,ens1,Ref,8p5,low,1AS,West,55.20919493115327
2026,ens10,Pol,2p6,base,1A,East,17.06765358543456
2026,ens10,Pol,2p6,base,1A,West,64.59551520305
2026,ens10,Pol,2p6,base,1AS,East,21.835281109570865
2026,ens10,Pol,2p6,base,1AS,West,58.93721049328906
2026,ens10,Pol,2p6,discounted,1A,East,17.019815058590833
2026,ens10,Pol,2p6,discounted,1A,West,64.64335372989373
