year,scen,ens,rcp,usd_rub,ship_type,tonne_km
2024,Ref,ens6,8p5,discounted,1AS,6013.290983613265
2024,Ref,ens6,8p5,high,1A,5816.346370316344
2024,Ref,ens6,8p5,high,1AS,6013.290983613265
2024,Ref,ens6,8p5,low,1A,5816.346370316344
2024,Ref,ens6,8p5,low,1AS,6013.290983613265
2024,Ref,ens7,2p6,base,1A,8756.472246405154
2024,Ref,ens7,2p6,base,1AS,9166.324568332517
2024,Ref,ens7,2p6,discounted,1A,8739.739073021441
2024,Ref,ens7,2p6,discounted,1AS,9149.448237382312
2024,Ref,ens7,2p6,high,1A,8766.904997297173
2024,Ref,ens7,2p6,high,1AS,9176.220750647006
2024,Ref,ens7,2p6,low,1A,8677.915192844992
2024,Ref,ens7,2p6,low,1AS,9091.241079912741
2024,Ref,ens7,8p5,base,1A,7323.396421653309
2024,Ref,ens7,8p5,base,1AS,7618.969664072301
2024,Ref,ens7,8p5,discounted,1A,7323.396421653309
2024,Ref,ens7,8p5,discounted,1AS,7618.969664072301
2024,Ref,ens7,8p5,high,1A,7323.396421653309
2024,Ref,ens7,8p5,high,1AS,7618.969664072301
2024,Ref,ens7,8p5,low,1A,7323.396421653309
2024,Ref,ens7,8p5,low,1AS,7618.969664072301
2024,Ref,ens8,2p6,base,1A,7236.1564499631995
2024,Ref,ens8,2p6,base,1AS,8905.494747028093
2024,Ref,ens8,2p6,discounted,1A,7233.276214881129
2024,Ref,ens8,2p6,discounted,1AS,9085.284825593062
2024,Ref,ens8,2p6,high,1A,7248.388007210149
2024,Ref,ens8,2p6,high,1AS,8953.904264787629
2024,Ref,ens8,2p6,low,1A,7143.95970923827
2024,Ref,ens8,2p6,low,1AS,8540.987886775465
2024,Ref,ens8,8p5,base,1A,7322.014896211165
2024,Ref,ens8,8p5,base,1AS,7617.423692773423
2024,Ref,ens8,8p5,discounted,1A,7322.014896211165
2024,Ref,ens8,8p5,discounted,1AS,7617.423692773423
2024,Ref,ens8,8p5,high,1A,7322.014896211165
2024,Ref,ens8,8p5,high,1AS,7617.423692773423
2024,Ref,ens8,8p5,low,1A,7322.014896211165
2024,Ref,ens8,8p5,low,1AS,7617.423692773423
2024,Ref,ens9,2p6,base,1A,8759.254429443063
2024,Ref,ens9,2p6,base,1AS,10615.3981596812
2024,Ref,ens9,2p6,discounted,1A,8742.536479801296
2024,Ref,ens9,2p6,discounted,1AS,10789.370009537224
2024,Ref,ens9,2p6,high,1A,8769.677139271225
2024,Ref,ens9,2p6,high,1AS,10650.795989237584
2024,Ref,ens9,2p6,low,1A,8680.759430157554
2024,Ref,ens9,2p6,low,1AS,10346.610009603823
2024,Ref,ens9,8p5,base,1A,7322.088113126379
2024,Ref,ens9,8p5,base,1AS,7617.499863646136
2024,Ref,ens9,8p5,discounted,1A,7322.088113126379
2024,Ref,ens9,8p5,discounted,1AS,7617.499863646136
2024,Ref,ens9,8p5,high,1A,7322.088113126379
2024,Ref,ens9,8p5,high,1AS,7617.499863646136
2024,Ref,ens9,8p5,low,1A,7322.088113126379
2024,Ref,ens9,8p5,low,1AS,7617.499863646136
2025,Pol,ens1,2p6,base,1A,10226.779030152347
2025,Pol,ens1,2p6,base,1AS,16260.126605886377
2025,Pol,ens1,2p6,discounted,1A,10237.816178691943
2025,Pol,ens1,2p6,discounted,1AS,16937.516192279978
2025,Pol,ens1,2p6,high,1A,10240.812985854116
2025,Pol,ens1,2p6,high,1AS,16411.35496403663
2025,Pol,ens1,2p6,low,1A,10120.929633828191
2025,Pol,ens1,2p6,low,1AS,15111.72399699552
2025,Pol,ens10,2p6,base,1A,8734.768802994764
2025,Pol,ens10,2p6,base,1AS,10499.95188749835
2025,Pol,ens10,2p6,discounted,1A,8731.891867259548
2025,Pol,ens10,2p6,discounted,1AS,10692.317329682273
2025,Pol,ens10,2p6,high,1A,8746.986224761371
2025,Pol,ens10,2p6,high,1AS,10549.931738511872
2025,Pol,ens10,2p6,low,1A,8642.672147078187
2025,Pol,ens10,2p6,low,1AS,10122.909098761213
2025,Pol,ens11,2p6,base,1A,8739.641524286457
2025,Pol,ens11,2p6,base,1AS,13333.525914854396
2025,Pol,ens11,2p6,discounted,1A,8736.769271417194
2025,Pol,ens11,2p6,discounted,1AS,13766.940884973661
2025,Pol,ens11,2p6,high,1A,8751.838412397803
2025,Pol,ens11,2p6,high,1AS,13440.041117700735
2025,Pol,ens11,2p6,low,1A,8647.665936803289
2025,Pol,ens11,2p6,low,1AS,12533.311339158681
2025,Pol,ens12,2p6,base,1A,8751.223803658573
2025,Pol,ens12,2p6,base,1AS,10544.291781798382
2025,Pol,ens12,2p6,discounted,1A,8734.52056259843
2025,Pol,ens12,2p6,discounted,1AS,10688.109750377458
2025,Pol,ens12,2p6,high,1A,8761.63731658341
2025,Pol,ens12,2p6,high,1AS,10587.814337889995
2025,Pol,ens12,2p6,low,1A,8672.797403389372
2025,Pol,ens12,2p6,low,1AS,10213.923031240462
2025,Pol,ens13,2p6,base,1A,5812.266137879311
2025,Pol,ens13,2p6,base,1AS,6008.97728132358
2025,Pol,ens13,2p6,discounted,1A,5812.266137879311
2025,Pol,ens13,2p6,discounted,1AS,6008.97728132358
2025,Pol,ens13,2p6,high,1A,5812.266137879311
2025,Pol,ens13,2p6,high,1AS,6008.97728132358
2025,Pol,ens13,2p6,low,1A,5812.266137879311
2025,Pol,ens13,2p6,low,1AS,6008.97728132358
2025,Pol,ens2,2p6,base,1A,5811.8955159251145
2025,Pol,ens2,2p6,base,1AS,6008.497423170748
2025,Pol,ens2,2p6,discounted,1A,5811.8955159251145
2025,Pol,ens2,2p6,discounted,1AS,6008.497423170748
2025,Pol,ens2,2p6,high,1A,5811.8955159251145
2025,Pol,ens2,2p6,high,1AS,6008.497423170748
2025,Pol,ens2,2p6,low,1A,5811.8955159251145
2025,Pol,ens2,2p6,low,1AS,6008.497423170748
2025,Pol,ens3,2p6,base,1A,9951.754460689384
2025,Pol,ens3,2p6,base,1AS,10497.404317031414
2025,Pol,ens3,2p6,discounted,1A,10152.677489647862
2025,Pol,ens3,2p6,discounted,1AS,10676.715167736138
2025,Pol,ens3,2p6,high,1A,10003.073621733089
2025,Pol,ens3,2p6,high,1AS,10545.791692727174
2025,Pol,ens3,2p6,low,1A,9575.060540218836
2025,Pol,ens3,2p6,low,1AS,10132.867188807639
2025,Pol,ens4,2p6,base,1A,10180.215894481187
2025,Pol,ens4,2p6,base,1AS,10761.069539935423
2025,Pol,ens4,2p6,discounted,1A,10146.845967183915
2025,Pol,ens4,2p6,discounted,1AS,10757.360707763413
2025,Pol,ens4,2p6,high,1A,10201.093940319466
2025,Pol,ens4,2p6,high,1AS,10772.705579764279
2025,Pol,ens4,2p6,low,1A,10023.026697552192
2025,Pol,ens4,2p6,low,1AS,10672.592654067834
2025,Pol,ens5,2p6,base,1A,5811.653209237551
2025,Pol,ens5,2p6,base,1AS,6008.246919853224
2025,Pol,ens5,2p6,discounted,1A,5811.653209237551
2025,Pol,ens5,2p6,discounted,1AS,6008.246919853224
2025,Pol,ens5,2p6,high,1A,5811.653209237551
2025,Pol,ens5,2p6,high,1AS,6008.246919853224
2025,Pol,ens5,2p6,low,1A,5811.653209237551
2025,Pol,ens5,2p6,low,1AS,6008.246919853224
2025,Pol,ens6,2p6,base,1A,5744.143386162679
2025,Pol,ens6,2p6,base,1AS,6009.98746602471
2025,Pol,ens6,2p6,discounted,1A,5713.529480335049
2025,Pol,ens6,2p6,discounted,1AS,6009.98746602471
2025,Pol,ens6,2p6,high,1A,5752.823470090616
2025,Pol,ens6,2p6,high,1AS,6009.98746602471
2025,Pol,ens6,2p6,low,1A,5678.917241015689
2025,Pol,ens6,2p6,low,1AS,6009.98746602471
2025,Pol,ens7,2p6,base,1A,5812.729238820343
2025,Pol,ens7,2p6,base,1AS,7555.394685875625
2025,Pol,ens7,2p6,discounted,1A,5812.729238820343
2025,Pol,ens7,2p6,discounted,1AS,7525.219143803068
2025,Pol,ens7,2p6,high,1A,5812.729238820343
2025,Pol,ens7,2p6,high,1AS,7563.649332650809
2025,Pol,ens7,2p6,low,1A,5812.729238820343
2025,Pol,ens7,2p6,low,1AS,7492.991698399445
2025,Pol,ens8,2p6,base,1A,8749.416533638721
2025,Pol,ens8,2p6,base,1AS,11834.845377065823
2025,Pol,ens8,2p6,discounted,1A,8732.685172817995
2025,Pol,ens8,2p6,discounted,1AS,12235.684625218248
2025,Pol,ens8,2p6,high,1A,8759.848490344923
2025,Pol,ens8,2p6,high,1AS,11924.95668395092
2025,Pol,ens8,2p6,low,1A,8670.873745099243
2025,Pol,ens8,2p6,low,1AS,11154.958839411134
2025,Pol,ens9,2p6,base,1A,8666.30514397972
2025,Pol,ens9,2p6,base,1AS,10423.779985183352
2025,Pol,ens9,2p6,discounted,1A,8632.81340134304
2025,Pol,ens9,2p6,discounted,1AS,10586.282914105695
2025,Pol,ens9,2p6,high,1A,8687.212962756837
2025,Pol,ens9,2p6,high,1AS,10482.157150460082
2025,Pol,ens9,2p6,low,1A,8508.919088305965
2025,Pol,ens9,2p6,low,1AS,9983.776425497961
2025,Ref,ens1,2p6,base,1A,10226.991162547785
2025,Ref,ens1,2p6,base,1AS,16260.619837062397
2025,Ref,ens1,2p6,discounted,1A,10238.028300691702
2025,Ref,ens1,2p6,discounted,1AS,16938.00264834949
2025,Ref,ens1,2p6,high,1A,10241.025104155331
2025,Ref,ens1,2p6,high,1AS,16411.847311840767
2025,Ref,ens1,2p6,low,1A,10121.14160823894
2025,Ref,ens1,2p6,low,1AS,15112.21266406023
2025,Ref,ens1,8p5,base,1A,9897.082301502618
2025,Ref,ens1,8p5,base,1AS,10572.897923201446
2025,Ref,ens1,8p5,discounted,1A,10053.626414522034
2025,Ref,ens1,8p5,discounted,1AS,10681.19334402258
2025,Ref,ens1,8p5,high,1A,9955.30397005292
2025,Ref,ens1,8p5,high,1AS,10611.773575167943
2025,Ref,ens1,8p5,low,1A,9468.66537212918
2025,Ref,ens1,8p5,low,1AS,10276.48781704174
2025,Ref,ens10,2p6,base,1A,8735.126947343671
2025,Ref,ens10,2p6,base,1AS,10500.445046875175
2025,Ref,ens10,2p6,discounted,1A,8732.249956531621
2025,Ref,ens10,2p6,discounted,1AS,10692.81292262215
2025,Ref,ens10,2p6,high,1A,8747.344598996995
2025,Ref,ens10,2p6,high,1AS,10550.425678630876
2025,Ref,ens10,2p6,low,1A,8643.02834976604
2025,Ref,ens10,2p6,low,1AS,10123.392706456396
2025,Ref,ens10,8p5,base,1A,8753.320281496442
2025,Ref,ens10,8p5,base,1AS,10506.29107897387
2025,Ref,ens10,8p5,discounted,1A,8736.628857757241
2025,Ref,ens10,8p5,discounted,1AS,10685.811813048467
2025,Ref,ens10,8p5,high,1A,8763.726011079814
2025,Ref,ens10,8p5,high,1AS,10554.619640738156
2025,Ref,ens10,8p5,low,1A,8674.942236018782
2025,Ref,ens10,8p5,low,1AS,10142.198413833074
2025,Ref,ens11,2p6,base,1A,8739.890069331213
2025,Ref,ens11,2p6,base,1AS,13334.024511545911
2025,Ref,ens11,2p6,discounted,1A,8737.017797639095
2025,Ref,ens11,2p6,discounted,1AS,13767.439497947373
2025,Ref,ens11,2p6,high,1A,8752.087033428621
2025,Ref,ens11,2p6,high,1AS,13440.54012508289
2025,Ref,ens11,2p6,low,1A,8647.91370322312
2025,Ref,ens11,2p6,low,1AS,12533.79841518936
2025,Ref,ens11,8p5,base,1A,8748.382323666108
2025,Ref,ens11,8p5,base,1AS,11831.718090477116
2025,Ref,ens11,8p5,discounted,1A,8731.660108361499
2025,Ref,ens11,8p5,discounted,1AS,12233.030345086612
2025,Ref,ens11,8p5,high,1A,8758.808323457419
2025,Ref,ens11,8p5,high,1AS,11921.84755958971
2025,Ref,ens11,8p5,low,1A,8669.878103099647
2025,Ref,ens11,8p5,low,1AS,11152.115881631566
2025,Ref,ens12,2p6,base,1A,8751.471880651865
2025,Ref,ens12,2p6,base,1AS,10544.652596691682
2025,Ref,ens12,2p6,discounted,1A,8734.768530254512
2025,Ref,ens12,2p6,discounted,1AS,10688.47046067134
2025,Ref,ens12,2p6,high,1A,8761.885455795487
2025,Ref,ens12,2p6,high,1AS,10588.175215883026
2025,Ref,ens12,2p6,low,1A,8673.044865070355
2025,Ref,ens12,2p6,low,1AS,10214.280512708085
2025,Ref,ens12,8p5,base,1A,8734.339078559944
2025,Ref,ens12,8p5,base,1AS,9145.568053361814
2025,Ref,ens12,8p5,discounted,1A,8731.461316449508
2025,Ref,ens12,8p5,discounted,1AS,9141.866981524772
2025,Ref,ens12,8p5,high,1A,8746.560112894993
2025,Ref,ens12,8p5,high,1AS,9157.179235897409
2025,Ref,ens12,8p5,low,1A,8642.220567426863
2025,Ref,ens12,8p5,low,1AS,9057.254862533957
2025,Ref,ens13,2p6,base,1A,5812.4123165251885
2025,Ref,ens13,2p6,base,1AS,6009.145003888414
2025,Ref,ens13,2p6,discounted,1A,5812.4123165251885
2025,Ref,ens13,2p6,discounted,1AS,6009.145003888414
2025,Ref,ens13,2p6,high,1A,5812.4123165251885
2025,Ref,ens13,2p6,high,1AS,6009.145003888414
2025,Ref,ens13,2p6,low,1A,5812.4123165251885
2025,Ref,ens13,2p6,low,1AS,6009.145003888414
2025,Ref,ens13,8p5,base,1A,8736.767427459932
2025,Ref,ens13,8p5,base,1AS,10516.577036473192
2025,Ref,ens13,8p5,discounted,1A,8733.890757993113
2025,Ref,ens13,8p5,discounted,1AS,10686.873680600087
2025,Ref,ens13,8p5,high,1A,8748.983625086712
2025,Ref,ens13,8p5,high,1AS,10563.570974337612
2025,Ref,ens13,8p5,low,1A,8644.675134293168
2025,Ref,ens13,8p5,low,1AS,10159.702653807943
2025,Ref,ens2,2p6,base,1A,5812.017369746984
2025,Ref,ens2,2p6,base,1AS,6008.640001261492
2025,Ref,ens2,2p6,discounted,1A,5812.017369746984
2025,Ref,ens2,2p6,discounted,1AS,6008.640001261492
2025,Ref,ens2,2p6,high,1A,5812.017369746984
2025,Ref,ens2,2p6,high,1AS,6008.640001261492
2025,Ref,ens2,2p6,low,1A,5812.017369746984
2025,Ref,ens2,2p6,low,1AS,6008.640001261492
2025,Ref,ens2,8p5,base,1A,7319.721920349452
2025,Ref,ens2,8p5,base,1AS,9146.417852341376
2025,Ref,ens2,8p5,discounted,1A,7319.721920349452
2025,Ref,ens2,8p5,discounted,1AS,9142.707782437892
2025,Ref,ens2,8p5,high,1A,7319.721920349452
2025,Ref,ens2,8p5,high,1AS,9158.057857072636
2025,Ref,ens2,8p5,low,1A,7319.721920349452
2025,Ref,ens2,8p5,low,1AS,9057.914869393464
2025,Ref,ens3,2p6,base,1A,9952.13646894059
2025,Ref,ens3,2p6,base,1AS,10497.850263484437
2025,Ref,ens3,2p6,discounted,1A,10153.063452018334
2025,Ref,ens3,2p6,discounted,1AS,10677.162776280456
2025,Ref,ens3,2p6,high,1A,10003.456742734037
2025,Ref,ens3,2p6,high,1AS,10546.238239094142
2025,Ref,ens3,2p6,low,1A,9575.431949966714
2025,Ref,ens3,2p6,low,1AS,10133.305108362627
2025,Ref,ens3,8p5,base,1A,5812.405063726456
2025,Ref,ens3,8p5,base,1AS,6009.040811067297
2025,Ref,ens3,8p5,discounted,1A,5812.405063726456
2025,Ref,ens3,8p5,discounted,1AS,6009.040811067297
2025,Ref,ens3,8p5,high,1A,5812.405063726456
2025,Ref,ens3,8p5,high,1AS,6009.040811067297
2025,Ref,ens3,8p5,low,1A,5812.405063726456
2025,Ref,ens3,8p5,low,1AS,6009.040811067297
2025,Ref,ens4,2p6,base,1A,10180.472625693383
2025,Ref,ens4,2p6,base,1AS,10761.379602093726
2025,Ref,ens4,2p6,discounted,1A,10147.102610293012
2025,Ref,ens4,2p6,discounted,1AS,10757.670800365591
2025,Ref,ens4,2p6,high,1A,10201.350719166441
2025,Ref,ens4,2p6,high,1AS,10773.01554101284
2025,Ref,ens4,2p6,low,1A,10023.282770575419
2025,Ref,ens4,2p6,low,1AS,10672.903215844432
2025,Ref,ens4,8p5,base,1A,7317.903795105609
2025,Ref,ens4,8p5,base,1AS,8916.67086594261
2025,Ref,ens4,8p5,discounted,1A,7317.903795105609
2025,Ref,ens4,8p5,discounted,1AS,9161.231846838835
2025,Ref,ens4,8p5,high,1A,7317.903795105609
2025,Ref,ens4,8p5,high,1AS,8961.560758971067
2025,Ref,ens4,8p5,low,1A,7317.903795105609
2025,Ref,ens4,8p5,low,1AS,8581.81697282725
2025,Ref,ens5,2p6,base,1A,5811.775061009814
2025,Ref,ens5,2p6,base,1AS,6008.389495132865
2025,Ref,ens5,2p6,discounted,1A,5811.775061009814
2025,Ref,ens5,2p6,discounted,1AS,6008.389495132865
2025,Ref,ens5,2p6,high,1A,5811.775061009814
2025,Ref,ens5,2p6,high,1AS,6008.389495132865
2025,Ref,ens5,2p6,low,1A,5811.775061009814
2025,Ref,ens5,2p6,low,1AS,6008.389495132865
2025,Ref,ens5,8p5,base,1A,6909.738523454896
2025,Ref,ens5,8p5,base,1AS,7318.51136930873
2025,Ref,ens5,8p5,discounted,1A,7132.8570461441
2025,Ref,ens5,8p5,discounted,1AS,7562.631679291057
2025,Ref,ens5,8p5,high,1A,6963.888179722619
2025,Ref,ens5,8p5,high,1AS,7363.354315855814
2025,Ref,ens5,8p5,low,1A,6517.600474261085
2025,Ref,ens5,8p5,low,1AS,6983.525119686202
2025,Ref,ens6,2p6,base,1A,5744.289268329154
2025,Ref,ens6,2p6,base,1AS,6010.155276772033
2025,Ref,ens6,2p6,discounted,1A,5713.675123476317
2025,Ref,ens6,2p6,discounted,1AS,6010.155276772033
2025,Ref,ens6,2p6,high,1A,5752.969413573911
2025,Ref,ens6,2p6,high,1AS,6010.155276772033
2025,Ref,ens6,2p6,low,1A,5679.062571186819
2025,Ref,ens6,2p6,low,1AS,6010.155276772033
2025,Ref,ens6,8p5,base,1A,5811.96890799955
2025,Ref,ens6,8p5,base,1AS,6008.589900035767
2025,Ref,ens6,8p5,discounted,1A,5811.96890799955
2025,Ref,ens6,8p5,discounted,1AS,6008.589900035767
2025,Ref,ens6,8p5,high,1A,5811.96890799955
2025,Ref,ens6,8p5,high,1AS,6008.589900035767
2025,Ref,ens6,8p5,low,1A,5811.96890799955
2025,Ref,ens6,8p5,low,1AS,6008.589900035767
2025,Ref,ens7,2p6,base,1A,5812.875472932358
2025,Ref,ens7,2p6,base,1AS,7555.624994251131
2025,Ref,ens7,2p6,discounted,1A,5812.875472932358
2025,Ref,ens7,2p6,discounted,1AS,7525.449543437327
2025,Ref,ens7,2p6,high,1A,5812.875472932358
2025,Ref,ens7,2p6,high,1AS,7563.879606968334
2025,Ref,ens7,2p6,low,1A,5812.875472932358
2025,Ref,ens7,2p6,low,1AS,7493.222137846166
2025,Ref,ens7,8p5,base,1A,7318.502120311014
2025,Ref,ens7,8p5,base,1AS,7613.818597512288
2025,Ref,ens7,8p5,discounted,1A,7318.502120311014
2025,Ref,ens7,8p5,discounted,1AS,7613.818597512288
2025,Ref,ens7,8p5,high,1A,7318.502120311014
2025,Ref,ens7,8p5,high,1AS,7613.818597512288
2025,Ref,ens7,8p5,low,1A,7318.502120311014
2025,Ref,ens7,8p5,low,1AS,7613.818597512288
2025,Ref,ens8,2p6,base,1A,8749.627682388833
2025,Ref,ens8,2p6,base,1AS,11835.226096897433
2025,Ref,ens8,2p6,discounted,1A,8732.896275210755
2025,Ref,ens8,2p6,discounted,1AS,12236.06346637582
2025,Ref,ens8,2p6,high,1A,8760.059662159805
2025,Ref,ens8,2p6,high,1AS,11925.3373858903
2025,Ref,ens8,2p6,low,1A,8671.084576193502
2025,Ref,ens8,2p6,low,1AS,11155.33252964448
2025,Ref,ens8,8p5,base,1A,10072.84595906593
2025,Ref,ens8,8p5,base,1AS,10596.65404705483
2025,Ref,ens8,8p5,discounted,1A,10254.569352256362
2025,Ref,ens8,8p5,discounted,1AS,10771.059367269343
2025,Ref,ens8,8p5,high,1A,10109.112709307958
2025,Ref,ens8,8p5,high,1AS,10632.110535289774
2025,Ref,ens8,8p5,low,1A,9805.466804870573
2025,Ref,ens8,8p5,low,1AS,10327.911534845594
2025,Ref,ens9,2p6,base,1A,8666.661470705112
2025,Ref,ens9,2p6,base,1AS,10424.271768711846
2025,Ref,ens9,2p6,discounted,1A,8633.169050689985
2025,Ref,ens9,2p6,discounted,1AS,10586.776933667445
2025,Ref,ens9,2p6,high,1A,8687.56969370512
2025,Ref,ens9,2p6,high,1AS,10482.649825046321
2025,Ref,ens9,2p6,low,1A,8509.272077473817
2025,Ref,ens9,2p6,low,1AS,9984.257758878164
2025,Ref,ens9,8p5,base,1A,8752.097157533362
2025,Ref,ens9,8p5,base,1AS,9162.351641578272
2025,Ref,ens9,8p5,discounted,1A,8735.388635433173
2025,Ref,ens9,8p5,discounted,1AS,9145.516778036681
2025,Ref,ens9,8p5,high,1A,8762.514062978407
2025,Ref,ens9,8p5,high,1AS,9172.222839699198
2025,Ref,ens9,8p5,low,1A,8673.647677117726
2025,Ref,ens9,8p5,low,1AS,9087.441623017468
2026,Pol,ens1,2p6,base,1A,10026.176976308716
2026,Pol,ens1,2p6,base,1AS,13241.36150321847
2026,Pol,ens1,2p6,discounted,1A,10243.752199443814
2026,Pol,ens1,2p6,discounted,1AS,13867.401127910347
2026,Pol,ens1,2p6,high,1A,10067.05094242429
2026,Pol,ens1,2p6,high,1AS,13361.564018390043
2026,Pol,ens1,2p6,low,1A,9728.137063378928
2026,Pol,ens1,2p6,low,1AS,12334.677258570926
2026,Pol,ens10,2p6,base,1A,8751.81907768065
2026,Pol,ens10,2p6,base,1AS,10497.272763234021
2026,Pol,ens10,2p6,discounted,1A,8735.131837341798
2026,Pol,ens10,2p6,discounted,1AS,10689.573834323406
2026,Pol,ens10,2p6,high,1A,8762.222285076741
2026,Pol,ens10,2p6,high,1AS,10547.246674017528
2026,Pol,ens10,2p6,low,1A,8673.46214765809
2026,Pol,ens10,2p6,low,1AS,10120.307712858992
2026,Pol,ens11,2p6,base,1A,8769.843374851256
2026,Pol,ens11,2p6,base,1AS,13400.536747848357
2026,Pol,ens11,2p6,discounted,1A,8739.455162709013
2026,Pol,ens11,2p6,discounted,1AS,13863.381613051914
2026,Pol,ens11,2p6,high,1A,8778.454725318803
2026,Pol,ens11,2p6,high,1AS,13498.837313301541
2026,Pol,ens11,2p6,low,1A,8705.066675898173
2026,Pol,ens11,2p6,low,1AS,12661.953558459014
2026,Pol,ens12,2p6,base,1A,8750.27330115691
2026,Pol,ens12,2p6,base,1AS,10507.634720898846
2026,Pol,ens12,2p6,discounted,1A,8733.575841006834
2026,Pol,ens12,2p6,discounted,1AS,10686.9668434505
2026,Pol,ens12,2p6,high,1A,8760.683229755217
2026,Pol,ens12,2p6,high,1AS,10555.92655424551
2026,Pol,ens12,2p6,low,1A,8671.874382196258
2026,Pol,ens12,2p6,low,1AS,10143.692222760661
2026,Pol,ens13,2p6,base,1A,5812.005386577195
2026,Pol,ens13,2p6,base,1AS,6009.402939071198
2026,Pol,ens13,2p6,discounted,1A,5812.005386577195
2026,Pol,ens13,2p6,discounted,1AS,6009.402939071198
2026,Pol,ens13,2p6,high,1A,5812.005386577195
2026,Pol,ens13,2p6,high,1AS,6009.402939071198
2026,Pol,ens13,2p6,low,1A,5812.005386577195
2026,Pol,ens13,2p6,low,1AS,6009.402939071198
2026,Pol,ens2,2p6,base,1A,5811.314257030681
2026,Pol,ens2,2p6,base,1AS,6008.450999359878
2026,Pol,ens2,2p6,discounted,1A,5811.314257030681
2026,Pol,ens2,2p6,discounted,1AS,6008.450999359878
2026,Pol,ens2,2p6,high,1A,5811.314257030681
2026,Pol,ens2,2p6,high,1AS,6008.450999359878
2026,Pol,ens2,2p6,low,1A,5811.314257030681
2026,Pol,ens2,2p6,low,1AS,6008.450999359878
2026,Pol,ens3,2p6,base,1A,8697.012721656332
2026,Pol,ens3,2p6,base,1AS,9102.94915048216
2026,Pol,ens3,2p6,discounted,1A,8635.95451687416
2026,Pol,ens3,2p6,discounted,1AS,9042.690042965029
2026,Pol,ens3,2p6,high,1A,8714.32144612816
2026,Pol,ens3,2p6,high,1AS,9119.432270514286
2026,Pol,ens3,2p6,low,1A,8566.899581339436
2026,Pol,ens3,2p6,low,1AS,8978.32695114754
2026,Pol,ens4,2p6,base,1A,7318.130458306161
2026,Pol,ens4,2p6,base,1AS,12028.475328634302
2026,Pol,ens4,2p6,discounted,1A,7318.130458306161
2026,Pol,ens4,2p6,discounted,1AS,12229.37438145508
2026,Pol,ens4,2p6,high,1A,7318.130458306161
2026,Pol,ens4,2p6,high,1AS,12091.714461822055
2026,Pol,ens4,2p6,low,1A,7318.130458306161
2026,Pol,ens4,2p6,low,1AS,11549.65181326257
2026,Pol,ens5,2p6,base,1A,7252.205733615103
2026,Pol,ens5,2p6,base,1AS,7554.219142070437
2026,Pol,ens5,2p6,discounted,1A,7221.658070372109
2026,Pol,ens5,2p6,discounted,1AS,7524.0691977538645
2026,Pol,ens5,2p6,high,1A,7260.865787777203
2026,Pol,ens5,2p6,high,1AS,7562.466576237788
2026,Pol,ens5,2p6,low,1A,7187.1124640528205
2026,Pol,ens5,2p6,low,1AS,7491.867757832161
2026,Pol,ens6,2p6,base,1A,5743.599967324156
2026,Pol,ens6,2p6,base,1AS,5944.902430507669
2026,Pol,ens6,2p6,discounted,1A,5713.006971261093
2026,Pol,ens6,2p6,discounted,1AS,5914.650924382669
2026,Pol,ens6,2p6,high,1A,5752.273906937192
2026,Pol,ens6,2p6,high,1AS,5953.179196414836
2026,Pol,ens6,2p6,low,1A,5678.4169448893
2026,Pol,ens6,2p6,low,1AS,5882.350834561035
2026,Pol,ens7,2p6,base,1A,5743.403536465903
2026,Pol,ens7,2p6,base,1AS,6009.745296420879
2026,Pol,ens7,2p6,discounted,1A,5712.811586681917
2026,Pol,ens7,2p6,discounted,1AS,6009.745296420879
2026,Pol,ens7,2p6,high,1A,5752.077179430598
2026,Pol,ens7,2p6,high,1AS,6009.745296420879
2026,Pol,ens7,2p6,low,1A,5678.222743287456
2026,Pol,ens7,2p6,low,1AS,6009.745296420879
2026,Pol,ens8,2p6,base,1A,8669.812067503412
2026,Pol,ens8,2p6,base,1AS,10512.015175975746
2026,Pol,ens8,2p6,discounted,1A,8636.381874832565
2026,Pol,ens8,2p6,discounted,1AS,10703.696495658096
2026,Pol,ens8,2p6,high,1A,8690.696565575643
2026,Pol,ens8,2p6,high,1AS,10561.926448957556
2026,Pol,ens8,2p6,low,1A,8512.584397221706
2026,Pol,ens8,2p6,low,1AS,10134.920050347593
2026,Pol,ens9,2p6,base,1A,8736.955384799983
2026,Pol,ens9,2p6,base,1AS,10498.61402092816
2026,Pol,ens9,2p6,discounted,1A,8734.080483416388
2026,Pol,ens9,2p6,discounted,1AS,10690.758215431317
2026,Pol,ens9,2p6,high,1A,8749.163976033573
2026,Pol,ens9,2p6,high,1AS,10548.590542736534
2026,Pol,ens9,2p6,low,1A,8644.915328208555
2026,Pol,ens9,2p6,low,1AS,10121.484347764954
2026,Ref,ens1,2p6,base,1A,10026.047790127404
2026,Ref,ens1,2p6,base,1AS,13241.108227083345
2026,Ref,ens1,2p6,discounted,1A,10243.62348792992
2026,Ref,ens1,2p6,discounted,1AS,13867.155166044784
2026,Ref,ens1,2p6,high,1A,10066.92170861493
2026,Ref,ens1,2p6,high,1AS,13361.311590034878
2026,Ref,ens1,2p6,low,1A,9728.01013786353
2026,Ref,ens1,2p6,low,1AS,12334.426111437935
2026,Ref,ens1,8p5,base,1A,9901.273582067508
2026,Ref,ens1,8p5,base,1AS,12160.515242369425
2026,Ref,ens1,8p5,discounted,1A,10057.850387932547
2026,Ref,ens1,8p5,discounted,1AS,12316.967199040988
